treatment_pass_if_correct,treatment_pass_if_incorrect,control_pass_if_correct,control_pass_if_incorrect,latent_control_accuracy,latent_treatment_accuracy,latent_effect,accepted_control_accuracy,accepted_treatment_accuracy,accepted_effect,distortion,treatment_acceptance_odds_multiplier,zero_effect_boundary_lambda1,sign_reversed_relative_to_latent
0.05,0.8500000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.1860028684582453,-0.5779901182793347,-0.6249698776918946,0.05882352941176471,0.8333333725671752,True
0.05,0.9,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.1775036080022375,-0.5864893787353425,-0.6334691381479024,0.05555555555555556,0.8333333725671752,True
0.05,0.9500000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.1697471407352019,-0.5942458460023781,-0.641225605414938,0.05263157894736842,0.8333333725671752,True
0.05,1,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.1626401688802475,-0.6013528178573325,-0.6483325772698925,0.05,0.8333333725671752,True
0.1,0.05,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.8859643685865792,0.1219713818489992,0.07499162243643931,2,0.8333333725671752,False
0.1,0.1,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7952747143846032,0.03128172764702319,-0.01569803176553675,1,0.8333333725671752,False
0.1,0.15,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7214274899220572,-0.0425654968155228,-0.08954525622808274,0.6666666666666666,0.8333333725671752,True
0.1,0.2,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6601295115826855,-0.1038634751548945,-0.1508432345674544,0.5,0.8333333725671752,True
0.1,0.25,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6084324528526885,-0.1555605338848914,-0.2025402932974514,0.4,0.8333333725671752,True
0.1,0.3,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5642444869067913,-0.1997484998307887,-0.2467282592433486,0.3333333333333333,0.8333333725671752,True
0.1,0.35,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5260403249553518,-0.2379526617822282,-0.2849324211947881,0.2857142857142857,0.8333333725671752,True
0.1,0.4,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4926815817567902,-0.2713114049807898,-0.3182911643933498,0.25,0.8333333725671752,True
0.1,0.45,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4633014141803152,-0.3006915725572648,-0.3476713319698247,0.2222222222222222,0.8333333725671752,True
0.1,0.5,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4372281130728897,-0.3267648736646903,-0.3737446330772502,0.2,0.8333333725671752,True
0.1,0.55,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4139331207313299,-0.3500598660062501,-0.39703962541881,0.1818181818181818,0.8333333725671752,True
0.1,0.6000000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.3929948252061219,-0.3709981615314581,-0.417977920944018,0.1666666666666667,0.8333333725671752,True
0.1,0.65,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.3740728140496354,-0.3899201726879445,-0.4368999321005045,0.1538461538461539,0.8333333725671752,True
0.1,0.7000000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.3568892242180352,-0.4071037625195448,-0.4540835219321047,0.1428571428571428,0.8333333725671752,True
0.1,0.75,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.3412150065350903,-0.4227779802024897,-0.4697577396150496,0.1333333333333333,0.8333333725671752,True
0.1,0.8,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.3268596573848106,-0.4371333293527694,-0.4841130887653293,0.125,0.8333333725671752,True
0.1,0.8500000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.3136634377622398,-0.4503295489753402,-0.4973093083879001,0.1176470588235294,0.8333333725671752,True
0.1,0.9,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.301491404010883,-0.4625015827266969,-0.5094813421392569,0.1111111111111111,0.8333333725671752,True
0.1,0.9500000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.2902287765003872,-0.4737642102371928,-0.5207439696497527,0.1052631578947368,0.8333333725671752,True
0.1,1,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.2797773089792487,-0.4842156777583312,-0.5311954371708911,0.1,0.8333333725671752,True
0.15,0.05,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.9209722527036809,0.1569792659661009,0.109999506553541,3,0.8333333725671752,False
0.15,0.1,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.8535204539561914,0.08952746721861138,0.04254770780605144,1.5,0.8333333725671752,False
0.15,0.15,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7952747143846032,0.03128172764702319,-0.01569803176553675,1,0.8333333725671752,False
0.15,0.2,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7444707207393799,-0.01952226599820006,-0.06650202541076,0.7500000000000001,0.8333333725671752,True
0.15,0.25,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6997679225167766,-0.06422506422080343,-0.1112048236333634,0.6000000000000001,0.8333333725671752,True
0.15,0.3,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6601295115826854,-0.1038634751548946,-0.1508432345674545,0.5,0.8333333725671752,True
0.15,0.35,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6247410064183947,-0.1392519803191853,-0.1862317397317452,0.4285714285714286,0.8333333725671752,True
0.15,0.4,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5929536913530188,-0.1710392953845612,-0.2180190547971211,0.3750000000000001,0.8333333725671752,True
0.15,0.45,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5642444869067914,-0.1997484998307886,-0.2467282592433485,0.3333333333333334,0.8333333725671752,True
0.15,0.5,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.538186939574105,-0.225806047163475,-0.2727858065760349,0.3,0.8333333725671752,True
0.15,0.55,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5144298951487819,-0.2495630915887981,-0.296542851001358,0.2727272727272728,0.8333333725671752,True
0.15,0.6000000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4926815817567901,-0.2713114049807899,-0.3182911643933498,0.25,0.8333333725671752,True
0.15,0.65,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4726975666069204,-0.2912954201306596,-0.3382751795432195,0.2307692307692308,0.8333333725671752,True
0.15,0.7000000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4542715294603335,-0.3097214572772465,-0.3567012166898064,0.2142857142857143,0.8333333725671752,True
0.15,0.75,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4372281130728897,-0.3267648736646903,-0.3737446330772502,0.2,0.8333333725671752,True
0.15,0.8,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4214173248663041,-0.3425756618712759,-0.3895554212838359,0.1875,0.8333333725671752,True
0.15,0.8500000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4067101108693834,-0.3572828758681966,-0.4042626352807565,0.1764705882352941,0.8333333725671752,True
0.15,0.9,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.3929948252061219,-0.3709981615314581,-0.417977920944018,0.1666666666666667,0.8333333725671752,True
0.15,0.9500000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.3801743906264355,-0.3838185961111445,-0.4307983555237044,0.1578947368421053,0.8333333725671752,True
0.15,1,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.3681639972605703,-0.3958289894770097,-0.4428087488895697,0.15,0.8333333725671752,True
0.2,0.05,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.9395345780053714,0.1755415912677915,0.1285618318552315,4,0.8333333725671752,False
0.2,0.1,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.8859643685865792,0.1219713818489992,0.07499162243643931,2,0.8333333725671752,False
0.2,0.15,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.838173543928617,0.074180557191037,0.02720079777847706,1.333333333333333,0.8333333725671752,False
0.2,0.2,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7952747143846032,0.03128172764702319,-0.01569803176553675,1,0.8333333725671752,False
0.2,0.25,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.756553315961243,-0.007439670776337004,-0.05441943018889694,0.8,0.8333333725671752,True
0.2,0.3,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7214274899220572,-0.0425654968155228,-0.08954525622808274,0.6666666666666666,0.8333333725671752,True
0.2,0.35,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6894186429454181,-0.07457434379216188,-0.1215541032047218,0.5714285714285714,0.8333333725671752,True
0.2,0.4,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6601295115826855,-0.1038634751548945,-0.1508432345674544,0.5,0.8333333725671752,True
0.2,0.45,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.633227590284041,-0.130765396453539,-0.177745155866099,0.4444444444444445,0.8333333725671752,True
0.2,0.5,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6084324528526885,-0.1555605338848914,-0.2025402932974514,0.4,0.8333333725671752,True
0.2,0.55,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5855059403619189,-0.178487046375661,-0.225466805788221,0.3636363636363636,0.8333333725671752,True
0.2,0.6000000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5642444869067913,-0.1997484998307887,-0.2467282592433486,0.3333333333333333,0.8333333725671752,True
0.2,0.65,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5444730588143678,-0.2195199279232122,-0.2664996873357721,0.3076923076923077,0.8333333725671752,True
0.2,0.7000000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5260403249553518,-0.2379526617822282,-0.2849324211947881,0.2857142857142857,0.8333333725671752,True
0.2,0.75,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5088147759643532,-0.2551782107732268,-0.3021579701857867,0.2666666666666667,0.8333333725671752,True
0.2,0.8,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4926815817567902,-0.2713114049807898,-0.3182911643933498,0.25,0.8333333725671752,True
0.2,0.8500000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4775400285122494,-0.2864529582253306,-0.3334327176378905,0.2352941176470588,0.8333333725671752,True
0.2,0.9,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4633014141803152,-0.3006915725572648,-0.3476713319698247,0.2222222222222222,0.8333333725671752,True
0.2,0.9500000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4498873095786979,-0.314105677158882,-0.361085436571442,0.2105263157894737,0.8333333725671752,True
0.2,1,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4372281130728897,-0.3267648736646903,-0.3737446330772502,0.2,0.8333333725671752,True
0.25,0.05,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.9510355309474966,0.1870425442099166,0.1400627847973567,5,0.8333333725671752,False
0.25,0.1,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.9066422734094484,0.1426492866718684,0.09566952725930844,2.5,0.8333333725671752,False
0.25,0.15,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.8662086387748884,0.1022156520373084,0.05523589262474848,1.666666666666667,0.8333333725671752,False
0.25,0.2,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.8292274809605605,0.06523449422298055,0.01825473481042061,1.25,0.8333333725671752,False
0.25,0.25,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7952747143846032,0.03128172764702319,-0.01569803176553675,1,0.8333333725671752,False
0.25,0.3,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7639929782485834,-8.488996616762279e-9,-0.04697976790155656,0.8333333333333333,0.8333333725671752,True
0.25,0.35,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7350790102548779,-0.02891397648270211,-0.07589373589526205,0.7142857142857142,0.8333333725671752,True
0.25,0.4,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7082737828873028,-0.05571920385027718,-0.1026989632628371,0.625,0.8333333725671752,True
0.25,0.45,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6833547218918516,-0.08063826484572834,-0.1276180242582883,0.5555555555555556,0.8333333725671752,True
0.25,0.5,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6601295115826854,-0.1038634751548946,-0.1508432345674545,0.5,0.8333333725671752,True
0.25,0.55,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6384311218618841,-0.1255618648756959,-0.1725416242882558,0.4545454545454545,0.8333333725671752,True
0.25,0.6000000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6181137847955011,-0.1458792019420789,-0.1928589613546389,0.4166666666666666,0.8333333725671752,True
0.25,0.65,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5990497157402207,-0.1649432709973593,-0.2119230304099192,0.3846153846153846,0.8333333725671752,True
0.25,0.7000000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5811264230843336,-0.1828665636532464,-0.2298463230658063,0.3571428571428571,0.8333333725671752,True
0.25,0.75,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5642444869067914,-0.1997484998307886,-0.2467282592433485,0.3333333333333333,0.8333333725671752,True
0.25,0.8,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5483157138905613,-0.2156772728470187,-0.2626570322595786,0.3125,0.8333333725671752,True
0.25,0.8500000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5332615961793216,-0.2307313905582584,-0.2777111499708184,0.2941176470588235,0.8333333725671752,True
0.25,0.9,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5190120173246248,-0.2449809694129552,-0.2919607288255152,0.2777777777777778,0.8333333725671752,True
0.25,0.9500000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5055041603079291,-0.2584888264296509,-0.3054685858422108,0.2631578947368421,0.8333333725671752,True
0.25,1,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.4926815817567902,-0.2713114049807898,-0.3182911643933498,0.25,0.8333333725671752,True
0.3,0.05,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.9588605472124383,0.1948675604748583,0.1478878010622984,6.000000000000001,0.8333333725671752,False
0.3,0.1,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.9209722527036809,0.1569792659661009,0.109999506553541,3,0.8333333725671752,False
0.3,0.15,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.8859643685865793,0.1219713818489994,0.07499162243643942,2,0.8333333725671752,False
0.3,0.2,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.8535204539561914,0.08952746721861138,0.04254770780605144,1.5,0.8333333725671752,False
0.3,0.25,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.8233687825813997,0.05937579584381969,0.01239603643125975,1.2,0.8333333725671752,False
0.3,0.3,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7952747143846032,0.03128172764702319,-0.01569803176553675,1,0.8333333725671752,False
0.3,0.35,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7690345771423396,0.005041590404759599,-0.04193816900780034,0.8571428571428572,0.8333333725671752,False
0.3,0.4,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7444707207393799,-0.01952226599820006,-0.06650202541076,0.7500000000000001,0.8333333725671752,True
0.3,0.45,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7214274899220572,-0.0425654968155228,-0.08954525622808274,0.6666666666666667,0.8333333725671752,True
0.3,0.5,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6997679225167766,-0.06422506422080343,-0.1112048236333634,0.6000000000000001,0.8333333725671752,True
0.3,0.55,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6793710250922415,-0.08462196164533853,-0.1316017210578985,0.5454545454545455,0.8333333725671752,True
0.3,0.6000000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6601295115826854,-0.1038634751548946,-0.1508432345674545,0.5,0.8333333725671752,True
0.3,0.65,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6419479156144877,-0.1220450711230923,-0.1690248305356522,0.4615384615384616,0.8333333725671752,True
0.3,0.7000000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6247410064183947,-0.1392519803191853,-0.1862317397317452,0.4285714285714286,0.8333333725671752,True
0.3,0.75,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6084324528526885,-0.1555605338848914,-0.2025402932974514,0.4000000000000001,0.8333333725671752,True
0.3,0.8,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5929536913530188,-0.1710392953845612,-0.2180190547971211,0.3750000000000001,0.8333333725671752,True
0.3,0.8500000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5782429623940444,-0.1857500243435356,-0.2327297837560955,0.3529411764705883,0.8333333725671752,True
0.3,0.9,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5642444869067914,-0.1997484998307886,-0.2467282592433485,0.3333333333333334,0.8333333725671752,True
0.3,0.9500000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.550907759495351,-0.213085227242229,-0.2600649866547889,0.3157894736842106,0.8333333725671752,True
0.3,1,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.538186939574105,-0.225806047163475,-0.2727858065760349,0.3,0.8333333725671752,True
0.35,0.05,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.9645291474012584,0.2005361606636784,0.1535564012511185,7,0.8333333725671752,False
0.35,0.1,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.9314884576234673,0.1674954708858873,0.1205157114733274,3.5,0.8333333725671752,False
0.35,0.15,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.9006364610886061,0.1366434743510261,0.08966371493846614,2.333333333333333,0.8333333725671752,False
0.35,0.2,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.871762653636567,0.107769666898987,0.0607899074864271,1.75,0.8333333725671752,False
0.35,0.25,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.8446826870596511,0.08068970032207112,0.03370994090951118,1.4,0.8333333725671752,False
0.35,0.3,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.8192344290228414,0.0552414422852614,0.008261682872701459,1.166666666666667,0.8333333725671752,False
0.35,0.35,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7952747143846031,0.03128172764702308,-0.01569803176553686,1,0.8333333725671752,False
0.35,0.4,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.772676650393162,0.008683663655582041,-0.0382960957569779,0.875,0.8333333725671752,False
0.35,0.45,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7513273686320703,-0.0126656181055097,-0.05964537751806964,0.7777777777777778,0.8333333725671752,True
0.35,0.5,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.731126139631618,-0.03286684710596199,-0.07984660651852193,0.7000000000000001,0.8333333725671752,True
0.35,0.55,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.7119827836753561,-0.05201020306222393,-0.09898996247478387,0.6363636363636364,0.8333333725671752,True
0.35,0.6000000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6938163248991693,-0.07017666183841065,-0.1171564212509706,0.5833333333333333,0.8333333725671752,True
0.35,0.65,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6765538463102627,-0.08743914042731726,-0.1344188998398772,0.5384615384615385,0.8333333725671752,True
0.35,0.7000000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6601295115826855,-0.1038634751548945,-0.1508432345674544,0.5,0.8333333725671752,True
0.35,0.75,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6444837259598998,-0.1195092607776802,-0.1664890201902401,0.4666666666666667,0.8333333725671752,True
0.35,0.8,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6295624137198091,-0.1344305730177708,-0.1814103324303308,0.4375,0.8333333725671752,True
0.35,0.8500000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6153163937388558,-0.1486765929987242,-0.1956563524112841,0.4117647058823529,0.8333333725671752,True
0.35,0.9,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.6017008379602153,-0.1622921487773646,-0.2092719081899246,0.3888888888888889,0.8333333725671752,True
0.35,0.9500000000000001,0.98,0.9,0.7482949549720432,0.7952747143846032,0.04697975941255994,0.76399298673758,0.5886748002027328,-0.1753181865348472,-0.2222979459474071,0.368421052631579,0.8333333725671752,True
