bank_size_B,per_call_hazard_h,expected_failures_Bh,full_bank_probability,stop_probability,omi_B1488_scale_marker
200,0.000002511886431509582,0.0005023772863019165,0.9994977482533938,0.0005022517466062304,False
200,0.000003162277660168379,0.0006324555320336759,0.9993677434264384,0.0006322565735615848,False
200,0.000003981071705534969,0.0007962143411069938,0.9992041009697883,0.0007958990302117108,False
200,0.000005011872336272725,0.001002374467254545,0.9989981252328418,0.001001874767158184,False
200,0.00000630957344480193,0.001261914688960386,0.9987388772144948,0.001261122785505164,False
200,0.000007943282347242822,0.001588656469448564,0.9984125984776714,0.001587401522328613,False
200,0.00001,0.002,0.9980019886872556,0.001998011312744352,False
200,0.00001258925411794166,0.002517850823588332,0.9974853004949082,0.002514699505091755,False
200,0.00001584893192461114,0.003169786384922228,0.9968352070444112,0.003164792955588802,False
200,0.00001995262314968879,0.003990524629937757,0.9960173872802932,0.003982612719706791,False
200,0.00002511886431509582,0.005023772863019164,0.9949887623978722,0.005011237602127849,False
200,0.0000316227766016838,0.006324555320336759,0.9936953032109028,0.006304696789097175,False
200,0.00003981071705534969,0.007962143411069938,0.9920693132557428,0.007930686744257232,False
200,0.00005011872336272725,0.01002374467254545,0.9900260769275191,0.009973923072480906,False
200,0.00006309573444801929,0.01261914688960386,0.987459747548819,0.01254025245118096,False
200,0.00007943282347242822,0.01588656469448564,0.984238340124906,0.01576165987509404,False
200,0.0001,0.02,0.9801976930432228,0.0198023069567772,False
200,0.0001258925411794167,0.02517850823588335,0.9751342811001528,0.02486571889984723,False
200,0.0001584893192461114,0.03169786384922228,0.9687968133722493,0.03120318662775068,False
200,0.0001995262314968879,0.03990524629937758,0.960876655985055,0.03912334401494499,False
200,0.000251188643150958,0.05023772863019159,0.9509973154984591,0.04900268450154088,False
200,0.0003162277660168379,0.06324555320336758,0.9387035523546118,0.06129644764538822,False
200,0.0003981071705534974,0.07962143411069947,0.9234512331851352,0.07654876681486478,False
200,0.0005011872336272725,0.1002374467254545,0.9045998624579672,0.0954001375420328,False
200,0.000630957344480193,0.1261914688960386,0.8814109560528303,0.1185890439471697,False
200,0.0007943282347242813,0.1588656469448563,0.8530571148501337,0.1469428851498663,False
200,0.001,0.2,0.8186488294786356,0.1813511705213644,False
200,0.001258925411794167,0.2517850823588335,0.7772884944320018,0.2227115055679982,False
200,0.001584893192461114,0.3169786384922228,0.7281631907005428,0.2718368092994572,False
200,0.001995262314968879,0.3990524629937758,0.6706880853659782,0.3293119146340218,False
200,0.002511886431509579,0.5023772863019159,0.6047081692296157,0.3952918307703843,False
200,0.003162277660168379,0.6324555320336759,0.5307534674898713,0.4692465325101287,False
200,0.003981071705534973,0.7962143411069946,0.4503170209381807,0.5496829790618193,False
200,0.005011872336272725,1.002374467254545,0.3660831527068833,0.6339168472931167,False
200,0.00630957344480193,1.261914688960386,0.2819818459381092,0.7180181540618908,False
200,0.007943282347242814,1.588656469448563,0.2029085983634473,0.7970914016365527,False
200,0.01,2,0.1339796748579617,0.8660203251420383,False
300,0.000001,0.0003,0.9997000448455367,0.0002999551544633494,False
300,0.000001258925411794166,0.0003776776235382498,0.9996223934500295,0.0003776065499705439,False
300,0.000001584893192461114,0.0004754679577383342,0.9995246446826335,0.0004753553173665326,False
300,0.000001995262314968879,0.0005985786944906637,0.9994015998212058,0.0005984001787942006,False
300,0.000002511886431509582,0.0007535659294528747,0.999246716984317,0.0007532830156830039,False
300,0.000003162277660168379,0.0009486832980505137,0.9990517650610984,0.0009482349389016154,False
300,0.000003981071705534969,0.001194321511660491,0.9988063890319271,0.001193610968072911,False
300,0.000005011872336272725,0.001503561700881817,0.998497564319532,0.001502435680468039,False
300,0.00000630957344480193,0.001892872033440579,0.9981089123586647,0.001891087641335276,False
300,0.000007943282347242822,0.002382984704172847,0.9976198429080035,0.00238015709199646,False
300,0.00001,0.003,0.9970044805482196,0.002995519451780448,False
300,0.00001258925411794166,0.003776776235382498,0.9962303231297911,0.003769676870208905,False
300,0.00001584893192461114,0.004754679577383342,0.9952565685180347,0.004743431481965321,False
300,0.00001995262314968879,0.005985786944906635,0.9940320328259407,0.005967967174059341,False
300,0.00002511886431509582,0.007535659294528747,0.992492568665285,0.007507431334714987,False
300,0.0000316227766016838,0.009486832980505138,0.9905578764670201,0.009442123532979907,False
300,0.00003981071705534969,0.01194321511660491,0.9881275870742143,0.01187241292578567,False
300,0.00005011872336272725,0.01503561700881817,0.9850764823147593,0.01492351768524069,False
300,0.00006309573444801929,0.01892872033440579,0.9812487168842127,0.01875128311578733,False
300,0.00007943282347242822,0.02382984704172847,0.9764509175953693,0.02354908240463072,False
300,0.0001,0.03,0.9704440777842511,0.02955592221574888,False
300,0.0001258925411794167,0.03776776235382502,0.9629342556253802,0.03706574437461985,False
300,0.0001584893192461114,0.04754679577383342,0.953562255990139,0.046437744009861,False
300,0.0001995262314968879,0.05985786944906636,0.9418927712299714,0.05810722877002861,False
300,0.000251188643150958,0.07535659294528739,0.9274039397279515,0.07259606027204846,False
300,0.0003162277660168379,0.09486832980505139,0.9094790344984806,0.09052096550151945,False
300,0.0003981071705534974,0.1194321511660492,0.8874031140357493,0.1125968859642507,False
300,0.0005011872336272725,0.1503561700881818,0.8603690438896767,0.1396309561103233,False
300,0.000630957344480193,0.1892872033440579,0.827499360492138,0.172500639507862,False
300,0.0007943282347242813,0.2382984704172844,0.7878928589503073,0.2121071410496927,False
300,0.001,0.3,0.7407070321560992,0.2592929678439008,False
300,0.001258925411794167,0.3776776235382502,0.6852883658692237,0.3147116341307763,False
300,0.001584893192461114,0.4754679577383342,0.6213596990050181,0.3786403009949819,False
300,0.001995262314968879,0.5985786944906637,0.5492636858064632,0.4507363141935368,False
300,0.002511886431509579,0.7535659294528738,0.4702391173400952,0.5297608826599048,False
300,0.003162277660168379,0.9486832980505138,0.3866689154115556,0.6133310845884444,False
300,0.003981071705534973,1.194321511660492,0.3021882293039848,0.6978117706960152,False
300,0.005011872336272725,1.503561700881817,0.2214979006775593,0.7785020993224407,False
300,0.00630957344480193,1.892872033440579,0.149737895096588,0.850262104903412,False
300,0.007943282347242814,2.382984704172844,0.09140094297576004,0.9085990570242399,False
300,0.01,3,0.04904089407128572,0.9509591059287142,False
400,0.000001,0.0004,0.9996000797894028,0.0003999202105972044,False
400,0.000001258925411794166,0.0005035701647176664,0.9994965562886333,0.0005034437113666801,False
400,0.000001584893192461114,0.0006339572769844457,0.9993662431294117,0.000633756870588309,False
400,0.000001995262314968879,0.0007981049259875515,0.9992022126794751,0.0007977873205249342,False
400,0.000002511886431509582,0.001004754572603833,0.9989957487636044,0.001004251236395581,False
400,0.000003162277660168379,0.001264911064067352,0.9987358866012516,0.001264113398748434,False
400,0.000003981071705534969,0.001592428682213988,0.9984088353948428,0.00159116460515718,False
400,0.000005011872336272725,0.00200474893450909,0.9979972542187326,0.002002745781267357,False
400,0.00000630957344480193,0.002523829377920772,0.9974793448596698,0.002520655140330175,False
400,0.000007943282347242822,0.003177312938897129,0.9968277167989358,0.003172283201064219,False
400,0.00001,0.004,0.9960079694237172,0.003992030576282835,False
400,0.00001258925411794166,0.005035701647176665,0.9949769247034174,0.005023075296582635,False
400,0.00001584893192461114,0.006339572769844456,0.9936804300032742,0.006319569996725782,False
400,0.00001995262314968879,0.007981049259875514,0.9920506357646616,0.00794936423533843,False
400,0.00002511886431509582,0.01004754572603833,0.9900026372980493,0.009997362701950729,False
400,0.0000316227766016838,0.01264911064067352,0.9874303556234082,0.0125696443765918,False
400,0.00003981071705534969,0.01592428682213988,0.9842015223037209,0.01579847769627907,False
400,0.00005011872336272725,0.0200474893450909,0.980151632996494,0.01984836700350601,False
400,0.00006309573444801929,0.02523829377920772,0.9750767530291775,0.02492324697082249,False
400,0.00007943282347242822,0.03177312938897129,0.9687251101718302,0.03127488982816984,False
400,0.0001,0.04,0.9607875174472561,0.0392124825527439,False
400,0.0001258925411794167,0.0503570164717667,0.9508868661767117,0.0491131338232883,False
400,0.0001584893192461114,0.06339572769844457,0.9385672656002249,0.06143273439977515,False
400,0.0001995262314968879,0.07981049259875515,0.9232839480170217,0.07671605198297826,False
400,0.000251188643150958,0.1004754572603832,0.9043958940852758,0.09560410591472424,False
400,0.0003162277660168379,0.1264911064067352,0.8811643592031675,0.1188356407968325,False
400,0.0003981071705534974,0.1592428682213989,0.852762180071147,0.147237819928853,False
400,0.0005011872336272725,0.200474893450909,0.8183009111589733,0.1816990888410267,False
400,0.000630957344480193,0.2523829377920772,0.7768852734499642,0.2231147265500358,False
400,0.0007943282347242813,0.3177312938897126,0.7277064411964342,0.2722935588035658,False
400,0.001,0.4,0.6701859060067401,0.3298140939932599,False
400,0.001258925411794167,0.503570164717667,0.6041774035763681,0.3958225964236319,False
400,0.001584893192461114,0.6339572769844456,0.5302216322911951,0.4697783677088049,False
400,0.001995262314968879,0.7981049259875516,0.4498225078518817,0.5501774921481184,False
400,0.002511886431509579,1.004754572603832,0.3656719699330335,0.6343280300669665,False
400,0.003162277660168379,1.264911064067352,0.2816992432525219,0.7183007567474782,False
400,0.003981071705534973,1.592428682213989,0.2027854193466379,0.7972145806533621,False
400,0.005011872336272725,2.00474893450909,0.1340168746958112,0.8659831253041887,False
400,0.00630957344480193,2.523829377920772,0.07951376143866352,0.9204862385613365,False
400,0.007943282347242814,3.177312938897126,0.04117189928981877,0.9588281007101812,False
400,0.01,4,0.01795055327504514,0.9820494467249549,False
500,0.000001,0.0005,0.9995001247292797,0.0004998752707202625,False
500,0.000001258925411794166,0.0006294627058970831,0.9993707349682099,0.0006292650317900605,False
500,0.000001584893192461114,0.000792446596230557,0.9992078666791748,0.0007921333208251724,False
500,0.000001995262314968879,0.0009976311574844395,0.9990028653167804,0.0009971346832196026,False
500,0.000002511886431509582,0.001255943215754791,0.998744843575421,0.001255156424578963,False
500,0.000003162277660168379,0.00158113883008419,0.9984201080153101,0.001579891984689885,False
500,0.000003981071705534969,0.001990535852767485,0.9980114399955273,0.001988560004472673,False
500,0.000005011872336272725,0.002505936168136362,0.9974971948047713,0.002502805195228719,False
500,0.00000630957344480193,0.003154786722400965,0.9968501744668734,0.003149825533126593,False
500,0.000007943282347242822,0.003971641173621411,0.9960362196506661,0.003963780349333867,False
500,0.00001,0.005,0.9950124543172274,0.004987545682772598,False
500,0.00001258925411794166,0.006294627058970831,0.9937251032292592,0.006274896770740779,False
500,0.00001584893192461114,0.007924465962305571,0.9921067875409854,0.007893212459014642,False
500,0.00001995262314968879,0.009976311574844392,0.990073188208212,0.009926811791788004,False
500,0.00002511886431509582,0.01255943215754791,0.9875189525853572,0.01248104741464284,False
500,0.0000316227766016838,0.0158113883008419,0.9843127094038436,0.01568729059615637,False
500,0.00003981071705534969,0.01990535852767485,0.9802910567177699,0.01970894328223005,False
500,0.00005011872336272725,0.02505936168136362,0.9752514052596418,0.02474859474035818,False
500,0.00006309573444801929,0.03154786722400964,0.9689436102570873,0.03105638974291269,False
500,0.00007943282347242822,0.03971641173621411,0.9610604303475077,0.03893956965249235,False
500,0.0001,0.05,0.9512270462715808,0.04877295372841917,False
500,0.0001258925411794167,0.06294627058970838,0.9389902031059657,0.0610097968940343,False
500,0.0001584893192461114,0.07924465962305571,0.9238080749552998,0.07619192504470018,False
500,0.0001995262314968879,0.09976311574844393,0.9050427763159513,0.09495722368404869,False
500,0.000251188643150958,0.125594321575479,0.8819586570639768,0.1180413429360232,False
500,0.0003162277660168379,0.158113883008419,0.8537312004757663,0.1462687995242337,False
500,0.0003981071705534974,0.1990535852767487,0.8194734999886419,0.1805265000113581,False
500,0.0005011872336272725,0.2505936168136363,0.7782897187656944,0.2217102812343056,False
500,0.000630957344480193,0.3154786722400965,0.7293670024644809,0.2706329975355191,False
500,0.0007943282347242813,0.3971641173621406,0.6721176090671724,0.3278823909328276,False
500,0.001,0.5,0.6063789448611847,0.3936210551388153,False
500,0.001258925411794167,0.6294627058970838,0.5326667621582557,0.4673332378417443,False
500,0.001584893192461114,0.792446596230557,0.4524512610002229,0.5475487389997771,False
500,0.001995262314968879,0.9976311574844394,0.3683846097945971,0.6316153902054029,False
500,0.002511886431509579,1.25594321575479,0.2843574357468794,0.7156425642531206,False
500,0.003162277660168379,1.58113883008419,0.2052258676252309,0.7947741323747691,False
500,0.003981071705534973,1.990535852767487,0.1360805031827542,0.8639194968172458,False
500,0.005011872336272725,2.505936168136362,0.08108664979799698,0.918913350202003,False
500,0.00630957344480193,3.154786722400965,0.04222336806622282,0.9577766319337772,False
500,0.007943282347242814,3.971641173621407,0.01854603722830885,0.9814539627716912,False
500,0.01,5,0.006570483042414603,0.9934295169575854,False
600,0.000001,0.0005999999999999999,0.9994001796641679,0.0005998203358320575,False
600,0.000001258925411794166,0.0007553552470764996,0.9992449294867654,0.0007550705132346458,False
600,0.000001584893192461114,0.0009509359154766684,0.9990495153279447,0.000950484672055274,False
600,0.000001995262314968879,0.001197157388981327,0.9988035577251856,0.001196442274814413,False
600,0.000002511886431509582,0.001507131858905749,0.9984940014039356,0.001505998596064373,False
600,0.000003162277660168379,0.001897366596101027,0.9981044292716961,0.00189557072830393,False
600,0.000003981071705534969,0.002388643023320982,0.9976142027709972,0.002385797229002784,False
600,0.000005011872336272725,0.003007123401763635,0.9969973859520378,0.003002614047962204,False
600,0.00000630957344480193,0.003785744066881158,0.9962214009297966,0.003778599070203392,False
600,0.000007943282347242822,0.004765969408345693,0.9952453509637897,0.004754649036210257,False
600,0.00001,0.006,0.9940179342332252,0.005982065766774847,False
600,0.00001258925411794166,0.007553552470764996,0.9924748567232881,0.007525143276711943,False
600,0.00001584893192461114,0.009509359154766684,0.9905356371782934,0.009464362821706596,False
600,0.00001995262314968879,0.01197157388981327,0.988099682284072,0.01190031771592803,False
600,0.00002511886431509582,0.01507131858905749,0.9850414988558156,0.0149585011441844,False
600,0.0000316227766016838,0.01897366596101028,0.9812049066308522,0.01879509336914775,False
600,0.00003981071705534969,0.02388643023320982,0.976396128337109,0.02360387166289102,False
600,0.00005011872336272725,0.03007123401763635,0.9703756760096204,0.02962432399037962,False
600,0.00006309573444801929,0.03785744066881157,0.9628490443869139,0.03715095561308612,False
600,0.00007943282347242822,0.04765969408345693,0.9534563944728387,0.0465436055271613,False
600,0.0001,0.06,0.9417617081065256,0.0582382918934744,False
600,0.0001258925411794167,0.07553552470765004,0.9272423806568049,0.07275761934319513,False
600,0.0001584893192461114,0.09509359154766685,0.9092809760490035,0.09071902395099651,False
600,0.0001995262314968879,0.1197157388981327,0.8871619924952752,0.1128380075047248,False
600,0.000251188643150958,0.1507131858905748,0.860078067422926,0.139921932577074,False
600,0.0003162277660168379,0.1897366596101028,0.8271521141922885,0.1728478858077115,False
600,0.0003981071705534974,0.2388643023320984,0.7874842868003451,0.2125157131996549,False
600,0.0005011872336272725,0.3007123401763635,0.7402348916836365,0.2597651083163635,False
600,0.000630957344480193,0.3785744066881158,0.6847551916148974,0.3152448083851026,False
600,0.0007943282347242813,0.4765969408345688,0.6207751571848886,0.3792248428151114,False
600,0.001,0.6,0.5486469074854967,0.4513530925145033,False
600,0.001258925411794167,0.7553552470765005,0.469620144395711,0.5303798556042889,False
600,0.001584893192461114,0.9509359154766684,0.3860878755476066,0.6139121244523934,False
600,0.001995262314968879,1.197157388981327,0.3016905965457012,0.6983094034542988,False
600,0.002511886431509579,1.507131858905748,0.2211248274767918,0.7788751725232081,False
600,0.003162277660168379,1.897366596101028,0.1495128501455487,0.8504871498544513,False
600,0.003981071705534973,2.388643023320984,0.09131772592987768,0.9086822740701224,False
600,0.005011872336272725,3.007123401763635,0.0490613200045659,0.9509386799954341,False
600,0.00630957344480193,3.785744066881158,0.02242143722795678,0.9775785627720432,False
600,0.007943282347242814,4.765969408345688,0.008354132376858139,0.9916458676231419,False
600,0.01,6,0.002405009291311067,0.997594990708689,False
700,0.000001,0.0007,0.9993002445930679,0.0006997554069321232,False
700,0.000001258925411794166,0.0008812477882559163,0.9991191398423056,0.0008808601576943964,False
700,0.000001584893192461114,0.00110942523472278,0.9988911890717436,0.001108810928256432,False
700,0.000001995262314968879,0.001396683620478215,0.9986042898967561,0.001395710103243908,False
700,0.000002511886431509582,0.001758320502056708,0.9982432222333212,0.001756777766678819,False
700,0.000003162277660168379,0.002213594362117865,0.9977888503388413,0.002211149661158651,False
700,0.000003981071705534969,0.002786750193874478,0.9972171236582946,0.002782876341705376,False
700,0.000005011872336272725,0.003508310635390908,0.9964978275349853,0.003502172465014719,False
700,0.00000630957344480193,0.004416701411361351,0.9955930239981186,0.004406976001881446,False
700,0.000007943282347242822,0.005560297643069975,0.9944551102392982,0.005544889760701777,False
700,0.00001,0.007,0.9930244081771802,0.006975591822819815,False
700,0.00001258925411794166,0.008812477882559162,0.9912261832039714,0.008773816796028622,False
700,0.00001584893192461114,0.0110942523472278,0.9889669749685839,0.01103302503141612,False
700,0.00001995262314968879,0.01396683620478215,0.9861301101354133,0.0138698898645867,False
700,0.00002511886431509582,0.01758320502056708,0.9825702604773475,0.01742973952265248,False
700,0.0000316227766016838,0.02213594362117866,0.9781069162253977,0.02189308377460231,False
700,0.00003981071705534969,0.02786750193874479,0.9725166754287443,0.02748332457125569,False
700,0.00005011872336272725,0.03508310635390908,0.9655243227672533,0.03447567723274669,False
700,0.00006309573444801929,0.0441670141136135,0.9567928127735048,0.04320718722649519,False
700,0.00007943282347242822,0.05560297643069975,0.9459125227249587,0.05408747727504126,False
700,0.0001,0.07000000000000001,0.9323905563157225,0.06760944368427746,False
700,0.0001258925411794167,0.08812477882559172,0.9156415366658223,0.08435846333417774,False
700,0.0001584893192461114,0.110942523472278,0.8949823191842465,0.1050176808157535,False
700,0.0001995262314968879,0.1396683620478215,0.8696344764299014,0.1303655235700986,False
700,0.000251188643150958,0.1758320502056706,0.838740315248468,0.161259684751532,False
700,0.0003162277660168379,0.2213594362117866,0.8014005106425691,0.1985994893574309,False
700,0.0003981071705534974,0.2786750193874482,0.7567438141270503,0.2432561858729497,False
700,0.0005011872336272725,0.3508310635390908,0.7040407725478971,0.2959592274521029,False
700,0.000630957344480193,0.4416701411361351,0.6428720669556052,0.3571279330443948,False
700,0.0007943282347242813,0.5560297643069969,0.5733547084308122,0.4266452915691878,False
700,0.001,0.7000000000000001,0.496411413431099,0.503588586568901,False
700,0.001258925411794167,0.8812477882559172,0.4140357455919597,0.5859642544080403,False
700,0.001584893192461114,1.10942523472278,0.3294583538464064,0.6705416461535936,False
700,0.001995262314968879,1.396683620478215,0.2470711686214313,0.7529288313785687,False
700,0.002511886431509579,1.758320502056706,0.1719532643773235,0.8280467356226765,False
700,0.003162277660168379,2.213594362117866,0.1089243408607086,0.8910756591392914,False
700,0.003981071705534973,2.786750193874481,0.06127936680102652,0.9387206331989735,False
700,0.005011872336272725,3.508310635390907,0.02968445640048969,0.9703155435995103,False
700,0.00630957344480193,4.416701411361351,0.01190622326903772,0.9880937767309623,False
700,0.007943282347242814,5.56029764306997,0.003763150419192461,0.9962368495808075,False
700,0.01,7,0.0008803111816824596,0.9991196888183176,False
800,0.000001,0.0007999999999999999,0.9992003195149803,0.0007996804850196604,False
800,0.000001258925411794166,0.001007140329435333,0.9989933660328371,0.00100663396716294,False
800,0.000001584893192461114,0.001267914553968891,0.9987328879065944,0.001267112093405576,False
800,0.000001995262314968879,0.001596209851975103,0.9984050618235588,0.001594938176441185,False
800,0.000002511886431509582,0.002009509145207666,0.9979925060477546,0.00200749395224542,False
800,0.000003162277660168379,0.002529822128134704,0.9974733711851881,0.002526628814811915,False
800,0.000003981071705534969,0.003184857364427975,0.9968202025944863,0.003179797405513662,False
800,0.000005011872336272725,0.00400949786901818,0.9959985194281298,0.00400148057187022,False
800,0.00000630957344480193,0.005047658755841544,0.9949650434216762,0.005034956578323757,False
800,0.000007943282347242822,0.006354625877794257,0.9936654969785793,0.00633450302142069,False
800,0.00001,0.008,0.9920318751555564,0.007968124844443647,False
800,0.00001258925411794166,0.01007140329435333,0.9899790806922699,0.01002091930773008,False
800,0.00001584893192461114,0.01267914553968891,0.987400796971492,0.01259920302850803,False
800,0.00001995262314968879,0.01596209851975103,0.9841644639210692,0.01583553607893085,False
800,0.00002511886431509582,0.02009509145207666,0.9801052218570929,0.01989477814290708,False
800,0.0000316227766016838,0.02529822128134704,0.9750187072065704,0.02498129279342964,False
800,0.00003981071705534969,0.03184857364427975,0.9686526365049618,0.03134736349503819,False
800,0.00005011872336272725,0.0400949786901818,0.9606972236656938,0.03930277633430623,False
800,0.00006309573444801929,0.05047658755841544,0.9507746742979236,0.04922532570207638,False
800,0.00007943282347242822,0.06354625877794258,0.9384283390774244,0.0615716609225756,False
800,0.0001,0.08,0.9231126536824614,0.07688734631753857,False
800,0.0001258925411794167,0.1007140329435334,0.9041858322673676,0.0958141677326324,False
800,0.0001584893192461114,0.1267914553968891,0.8809085120562832,0.1190914879437168,False
800,0.0001995262314968879,0.1596209851975103,0.8524532486658984,0.1475467513341016,False
800,0.000251188643150958,0.2009509145207664,0.8179319332383054,0.1820680667616946,False
800,0.0003162277660168379,0.2529822128134703,0.7764506279299287,0.2235493720700713,False
800,0.0003981071705534974,0.3184857364427979,0.7272033357596954,0.2727966642403046,False
800,0.0005011872336272725,0.400949786901818,0.6696163812036059,0.3303836187963941,False
800,0.000630957344480193,0.5047658755841544,0.6035507281034256,0.3964492718965744,False
800,0.0007943282347242813,0.6354625877794251,0.5295566645587794,0.4704433354412206,False
800,0.001,0.8,0.4491491486100751,0.5508508513899248,False
800,0.001258925411794167,1.007140329435334,0.3650303349922815,0.6349696650077186,False
800,0.001584893192461114,1.267914553968891,0.2811349793495393,0.7188650206504608,False
800,0.001995262314968879,1.596209851975103,0.2023402885701562,0.7976597114298438,False
800,0.002511886431509579,2.009509145207664,0.1337159895947054,0.8662840104052947,False
800,0.003162277660168379,2.529822128134704,0.0793544636490435,0.9206455363509565,False
800,0.003981071705534973,3.184857364427979,0.04112192629959177,0.9588780737004082,False
800,0.005011872336272725,4.00949786901818,0.01796052270323277,0.9820394772967672,False
800,0.00630957344480193,5.047658755841544,0.006322438258124694,0.9936775617418753,False
800,0.007943282347242814,6.354625877794251,0.001695125291130979,0.998304874708869,False
800,0.01,8,0.0003222223628802337,0.9996777776371197,False
900,0.000001,0.0009,0.999100404428906,0.0008995955710939807,False
900,0.000001258925411794166,0.00113303287061475,0.9988676080563663,0.001132391943633682,False
900,0.000001584893192461114,0.001426403873215003,0.998574611828521,0.00142538817147897,False
900,0.000001995262314968879,0.001795736083471991,0.9982058734976625,0.001794126502337456,False
900,0.000002511886431509582,0.002260697788358624,0.9977418528314167,0.002258147168583302,False
900,0.000003162277660168379,0.002846049894151541,0.9971579917791882,0.00284200822081182,False
900,0.000003981071705534969,0.003582964534981472,0.9964234395166645,0.003576560483335545,False
900,0.000005011872336272725,0.004510685102645452,0.9954994615060501,0.004500538493949935,False
900,0.00000630957344480193,0.005678616100321737,0.9943374589504645,0.005662541049535452,False
900,0.000007943282347242822,0.00714895411251854,0.9928765106834169,0.007123489316583131,False
900,0.00001,0.009000000000000001,0.9910403341758109,0.008959665824189056,False
900,0.00001258925411794166,0.0113303287061475,0.9887335472116343,0.01126645278836569,False
900,0.00001584893192461114,0.01426403873215003,0.9858370992528933,0.01416290074710669,False
900,0.00001995262314968879,0.01795736083471991,0.9822027358155022,0.01779726418449779,False
900,0.00002511886431509582,0.02260697788358624,0.9776463674413108,0.02235363255868916,False
900,0.0000316227766016838,0.02846049894151541,0.9719402486912777,0.02805975130872229,False
900,0.00003981071705534969,0.03582964534981473,0.9648039503223524,0.03519604967764756,False
900,0.00005011872336272725,0.04510685102645453,0.9558942574473634,0.04410574255263655,False
900,0.00006309573444801929,0.05678616100321737,0.9447943893578495,0.05520561064215046,False
900,0.00007943282347242822,0.07148954112518539,0.9310033712701759,0.06899662872982415,False
900,0.0001,0.09000000000000001,0.9139270723159584,0.08607292768404162,False
900,0.0001258925411794167,0.1133032870614751,0.8928734516020658,0.1071265483979342,False
900,0.0001584893192461114,0.1426403873215003,0.8670560188502033,0.1329439811497967,False
