bank_size_B,per_call_hazard_h,expected_failures_Bh,full_bank_probability,stop_probability,omi_B1488_scale_marker
200,0.00031622776601683794,0.06324555320336758,0.9387035523546118,0.06129644764538822,False
200,0.00039810717055349735,0.07962143411069947,0.9234512331851352,0.07654876681486478,False
200,0.0005011872336272725,0.10023744672545451,0.9045998624579672,0.0954001375420328,False
200,0.0006309573444801936,0.12619146889603872,0.8814109560528303,0.11858904394716974,False
200,0.0007943282347242822,0.15886564694485644,0.8530571148501337,0.1469428851498663,False
200,0.001,0.2,0.8186488294786356,0.1813511705213644,False
200,0.0012589254117941675,0.2517850823588335,0.7772884944320018,0.22271150556799824,False
200,0.001584893192461114,0.3169786384922228,0.7281631907005428,0.2718368092994572,False
200,0.0019952623149688807,0.3990524629937761,0.6706880853659782,0.32931191463402176,False
200,0.002511886431509582,0.5023772863019164,0.6047081692296157,0.3952918307703843,False
200,0.0031622776601683794,0.6324555320336759,0.5307534674898713,0.4692465325101287,False
200,0.003981071705534973,0.7962143411069946,0.4503170209381807,0.5496829790618193,False
200,0.005011872336272725,1.002374467254545,0.3660831527068833,0.6339168472931167,False
200,0.006309573444801936,1.2619146889603872,0.28198184593810915,0.7180181540618908,False
200,0.00794328234724282,1.588656469448564,0.2029085983634473,0.7970914016365527,False
200,0.01,2.0,0.13397967485796172,0.8660203251420383,False
300,1e-06,0.0003,0.9997000448455367,0.0002999551544633494,False
300,1.2589254117941661e-06,0.0003776776235382498,0.9996223934500295,0.0003776065499705439,False
300,1.584893192461114e-06,0.0004754679577383342,0.9995246446826335,0.0004753553173665326,False
300,1.9952623149688787e-06,0.0005985786944906637,0.9994015998212058,0.0005984001787942006,False
300,2.5118864315095823e-06,0.0007535659294528747,0.999246716984317,0.0007532830156830039,False
300,3.162277660168379e-06,0.0009486832980505137,0.9990517650610984,0.0009482349389016154,False
300,3.981071705534969e-06,0.0011943215116604908,0.9988063890319271,0.0011936109680729112,False
300,5.011872336272725e-06,0.0015035617008818175,0.998497564319532,0.0015024356804680394,False
300,6.30957344480193e-06,0.001892872033440579,0.9981089123586647,0.0018910876413352762,False
300,7.943282347242822e-06,0.0023829847041728467,0.9976198429080035,0.00238015709199646,False
300,1e-05,0.003,0.9970044805482196,0.0029955194517804484,False
300,1.2589254117941661e-05,0.003776776235382498,0.9962303231297911,0.0037696768702089045,False
300,1.584893192461114e-05,0.004754679577383342,0.9952565685180347,0.004743431481965321,False
300,1.9952623149688786e-05,0.0059857869449066355,0.9940320328259407,0.005967967174059341,False
300,2.5118864315095822e-05,0.007535659294528747,0.992492568665285,0.007507431334714987,False
300,3.1622776601683795e-05,0.009486832980505138,0.9905578764670201,0.009442123532979907,False
300,3.9810717055349695e-05,0.011943215116604908,0.9881275870742143,0.01187241292578567,False
300,5.011872336272725e-05,0.015035617008818175,0.9850764823147593,0.014923517685240695,False
300,6.309573444801929e-05,0.018928720334405787,0.9812487168842127,0.01875128311578733,False
300,7.943282347242822e-05,0.023829847041728466,0.9764509175953693,0.023549082404630717,False
300,0.0001,0.030000000000000002,0.9704440777842511,0.029555922215748875,False
300,0.00012589254117941674,0.03776776235382502,0.9629342556253802,0.03706574437461985,False
300,0.00015848931924611142,0.047546795773833424,0.953562255990139,0.046437744009861004,False
300,0.0001995262314968881,0.05985786944906643,0.9418927712299714,0.05810722877002861,False
300,0.0002511886431509582,0.07535659294528747,0.9274039397279515,0.07259606027204846,False
300,0.00031622776601683794,0.09486832980505139,0.9094790344984806,0.09052096550151945,False
300,0.00039810717055349735,0.1194321511660492,0.8874031140357493,0.11259688596425066,False
300,0.0005011872336272725,0.15035617008818175,0.8603690438896767,0.13963095611032328,False
300,0.0006309573444801936,0.1892872033440581,0.827499360492138,0.17250063950786199,False
300,0.0007943282347242822,0.23829847041728466,0.7878928589503073,0.21210714104969275,False
300,0.001,0.3,0.7407070321560992,0.25929296784390077,False
300,0.0012589254117941675,0.37767762353825024,0.6852883658692237,0.3147116341307763,False
300,0.001584893192461114,0.4754679577383342,0.6213596990050181,0.3786403009949819,False
300,0.0019952623149688807,0.5985786944906641,0.5492636858064632,0.45073631419353677,False
300,0.002511886431509582,0.7535659294528746,0.47023911734009516,0.5297608826599048,False
300,0.0031622776601683794,0.9486832980505138,0.38666891541155557,0.6133310845884444,False
300,0.003981071705534973,1.194321511660492,0.30218822930398476,0.6978117706960152,False
300,0.005011872336272725,1.5035617008818174,0.22149790067755926,0.7785020993224407,False
300,0.006309573444801936,1.8928720334405809,0.14973789509658797,0.850262104903412,False
300,0.00794328234724282,2.3829847041728462,0.09140094297576004,0.9085990570242399,False
300,0.01,3.0,0.04904089407128572,0.9509591059287142,False
400,1e-06,0.00039999999999999996,0.9996000797894028,0.0003999202105972044,False
400,1.2589254117941661e-06,0.0005035701647176664,0.9994965562886333,0.0005034437113666801,False
400,1.584893192461114e-06,0.0006339572769844457,0.9993662431294117,0.000633756870588309,False
400,1.9952623149688787e-06,0.0007981049259875515,0.9992022126794751,0.0007977873205249342,False
400,2.5118864315095823e-06,0.001004754572603833,0.9989957487636044,0.0010042512363955813,False
400,3.162277660168379e-06,0.0012649110640673518,0.9987358866012516,0.0012641133987484343,False
400,3.981071705534969e-06,0.0015924286822139877,0.9984088353948428,0.0015911646051571804,False
400,5.011872336272725e-06,0.00200474893450909,0.9979972542187326,0.0020027457812673566,False
400,6.30957344480193e-06,0.002523829377920772,0.9974793448596698,0.0025206551403301747,False
400,7.943282347242822e-06,0.0031773129388971287,0.9968277167989358,0.003172283201064219,False
400,1e-05,0.004,0.9960079694237172,0.0039920305762828345,False
400,1.2589254117941661e-05,0.005035701647176665,0.9949769247034174,0.005023075296582635,False
400,1.584893192461114e-05,0.006339572769844456,0.9936804300032742,0.006319569996725782,False
400,1.9952623149688786e-05,0.007981049259875514,0.9920506357646616,0.00794936423533843,False
400,2.5118864315095822e-05,0.010047545726038328,0.9900026372980493,0.00999736270195073,False
400,3.1622776601683795e-05,0.012649110640673518,0.9874303556234082,0.012569644376591804,False
400,3.9810717055349695e-05,0.015924286822139876,0.9842015223037209,0.015798477696279067,False
400,5.011872336272725e-05,0.020047489345090902,0.980151632996494,0.019848367003506007,False
400,6.309573444801929e-05,0.025238293779207718,0.9750767530291775,0.024923246970822488,False
400,7.943282347242822e-05,0.03177312938897129,0.9687251101718302,0.03127488982816984,False
400,0.0001,0.04,0.9607875174472561,0.0392124825527439,False
400,0.00012589254117941674,0.0503570164717667,0.9508868661767117,0.0491131338232883,False
400,0.00015848931924611142,0.06339572769844457,0.9385672656002249,0.061432734399775146,False
400,0.0001995262314968881,0.07981049259875524,0.9232839480170217,0.07671605198297826,False
400,0.0002511886431509582,0.10047545726038329,0.9043958940852758,0.09560410591472424,False
400,0.00031622776601683794,0.12649110640673517,0.8811643592031675,0.11883564079683251,False
400,0.00039810717055349735,0.15924286822139894,0.852762180071147,0.147237819928853,False
400,0.0005011872336272725,0.20047489345090902,0.8183009111589733,0.1816990888410267,False
400,0.0006309573444801936,0.25238293779207743,0.7768852734499642,0.22311472655003584,False
400,0.0007943282347242822,0.3177312938897129,0.7277064411964342,0.27229355880356576,False
400,0.001,0.4,0.6701859060067401,0.3298140939932599,False
400,0.0012589254117941675,0.503570164717667,0.6041774035763681,0.39582259642363193,False
400,0.001584893192461114,0.6339572769844456,0.5302216322911951,0.4697783677088049,False
400,0.0019952623149688807,0.7981049259875522,0.44982250785188166,0.5501774921481184,False
400,0.002511886431509582,1.0047545726038327,0.3656719699330335,0.6343280300669665,False
400,0.0031622776601683794,1.2649110640673518,0.2816992432525219,0.7183007567474782,False
400,0.003981071705534973,1.5924286822139893,0.20278541934663788,0.7972145806533621,False
400,0.005011872336272725,2.00474893450909,0.13401687469581122,0.8659831253041887,False
400,0.006309573444801936,2.5238293779207743,0.07951376143866352,0.9204862385613365,False
400,0.00794328234724282,3.177312938897128,0.04117189928981877,0.9588281007101812,False
400,0.01,4.0,0.017950553275045137,0.9820494467249549,False
500,1e-06,0.0005,0.9995001247292797,0.0004998752707202625,False
500,1.2589254117941661e-06,0.0006294627058970831,0.9993707349682099,0.0006292650317900605,False
500,1.584893192461114e-06,0.000792446596230557,0.9992078666791748,0.0007921333208251724,False
500,1.9952623149688787e-06,0.0009976311574844395,0.9990028653167804,0.0009971346832196026,False
500,2.5118864315095823e-06,0.0012559432157547912,0.998744843575421,0.0012551564245789626,False
500,3.162277660168379e-06,0.0015811388300841897,0.9984201080153101,0.0015798919846898851,False
500,3.981071705534969e-06,0.0019905358527674845,0.9980114399955273,0.0019885600044726726,False
500,5.011872336272725e-06,0.0025059361681363623,0.9974971948047713,0.002502805195228719,False
500,6.30957344480193e-06,0.0031547867224009647,0.9968501744668734,0.0031498255331265934,False
500,7.943282347242822e-06,0.003971641173621411,0.9960362196506661,0.0039637803493338675,False
500,1e-05,0.005,0.9950124543172274,0.004987545682772598,False
500,1.2589254117941661e-05,0.0062946270589708305,0.9937251032292592,0.006274896770740779,False
500,1.584893192461114e-05,0.00792446596230557,0.9921067875409854,0.007893212459014642,False
500,1.9952623149688786e-05,0.009976311574844392,0.990073188208212,0.009926811791788004,False
500,2.5118864315095822e-05,0.012559432157547911,0.9875189525853572,0.012481047414642843,False
500,3.1622776601683795e-05,0.0158113883008419,0.9843127094038436,0.015687290596156367,False
500,3.9810717055349695e-05,0.019905358527674846,0.98029105671777,0.01970894328223005,False
500,5.011872336272725e-05,0.025059361681363624,0.9752514052596418,0.024748594740358176,False
500,6.309573444801929e-05,0.031547867224009644,0.9689436102570873,0.031056389742912693,False
500,7.943282347242822e-05,0.03971641173621411,0.9610604303475077,0.038939569652492345,False
500,0.0001,0.05,0.9512270462715808,0.048772953728419166,False
500,0.00012589254117941674,0.06294627058970838,0.9389902031059657,0.061009796894034296,False
500,0.00015848931924611142,0.07924465962305571,0.9238080749552998,0.07619192504470018,False
500,0.0001995262314968881,0.09976311574844404,0.9050427763159513,0.09495722368404869,False
500,0.0002511886431509582,0.12559432157547912,0.8819586570639768,0.1180413429360232,False
500,0.00031622776601683794,0.15811388300841897,0.8537312004757663,0.14626879952423366,False
500,0.00039810717055349735,0.19905358527674868,0.8194734999886419,0.18052650001135806,False
500,0.0005011872336272725,0.2505936168136363,0.7782897187656944,0.22171028123430558,False
500,0.0006309573444801936,0.3154786722400968,0.7293670024644809,0.27063299753551906,False
500,0.0007943282347242822,0.3971641173621411,0.6721176090671724,0.32788239093282756,False
500,0.001,0.5,0.6063789448611847,0.3936210551388153,False
500,0.0012589254117941675,0.6294627058970838,0.5326667621582557,0.4673332378417443,False
500,0.001584893192461114,0.792446596230557,0.45245126100022287,0.5475487389997771,False
500,0.0019952623149688807,0.9976311574844403,0.3683846097945971,0.6316153902054029,False
500,0.002511886431509582,1.255943215754791,0.2843574357468794,0.7156425642531206,False
500,0.0031622776601683794,1.5811388300841898,0.20522586762523087,0.7947741323747691,False
500,0.003981071705534973,1.9905358527674868,0.13608050318275425,0.8639194968172458,False
500,0.005011872336272725,2.5059361681363623,0.08108664979799698,0.918913350202003,False
500,0.006309573444801936,3.154786722400968,0.042223368066222816,0.9577766319337772,False
500,0.00794328234724282,3.9716411736214106,0.018546037228308845,0.9814539627716912,False
500,0.01,5.0,0.006570483042414603,0.9934295169575854,False
600,1e-06,0.0006,0.9994001796641679,0.0005998203358320575,False
600,1.2589254117941661e-06,0.0007553552470764996,0.9992449294867654,0.0007550705132346458,False
600,1.584893192461114e-06,0.0009509359154766684,0.9990495153279447,0.000950484672055274,False
600,1.9952623149688787e-06,0.0011971573889813273,0.9988035577251856,0.0011964422748144132,False
600,2.5118864315095823e-06,0.0015071318589057494,0.9984940014039356,0.001505998596064373,False
600,3.162277660168379e-06,0.0018973665961010274,0.9981044292716961,0.0018955707283039303,False
600,3.981071705534969e-06,0.0023886430233209816,0.9976142027709972,0.002385797229002784,False
600,5.011872336272725e-06,0.003007123401763635,0.9969973859520378,0.0030026140479622043,False
600,6.30957344480193e-06,0.003785744066881158,0.9962214009297966,0.0037785990702033923,False
600,7.943282347242822e-06,0.004765969408345693,0.9952453509637897,0.004754649036210257,False
600,1e-05,0.006,0.9940179342332252,0.005982065766774847,False
600,1.2589254117941661e-05,0.007553552470764996,0.9924748567232881,0.007525143276711943,False
600,1.584893192461114e-05,0.009509359154766684,0.9905356371782934,0.009464362821706596,False
600,1.9952623149688786e-05,0.011971573889813271,0.988099682284072,0.011900317715928033,False
600,2.5118864315095822e-05,0.015071318589057494,0.9850414988558156,0.0149585011441844,False
600,3.1622776601683795e-05,0.018973665961010275,0.9812049066308522,0.018795093369147753,False
600,3.9810717055349695e-05,0.023886430233209816,0.976396128337109,0.02360387166289102,False
600,5.011872336272725e-05,0.03007123401763635,0.9703756760096204,0.02962432399037962,False
600,6.309573444801929e-05,0.037857440668811575,0.9628490443869139,0.03715095561308612,False
600,7.943282347242822e-05,0.04765969408345693,0.9534563944728387,0.0465436055271613,False
600,0.0001,0.060000000000000005,0.9417617081065256,0.0582382918934744,False
600,0.00012589254117941674,0.07553552470765004,0.9272423806568049,0.07275761934319513,False
600,0.00015848931924611142,0.09509359154766685,0.9092809760490035,0.09071902395099651,False
600,0.0001995262314968881,0.11971573889813286,0.8871619924952752,0.11283800750472484,False
600,0.0002511886431509582,0.15071318589057495,0.860078067422926,0.13992193257707397,False
600,0.00031622776601683794,0.18973665961010278,0.8271521141922885,0.1728478858077115,False
600,0.00039810717055349735,0.2388643023320984,0.7874842868003451,0.2125157131996549,False
600,0.0005011872336272725,0.3007123401763635,0.7402348916836365,0.25976510831636346,False
600,0.0006309573444801936,0.3785744066881162,0.6847551916148974,0.3152448083851026,False
600,0.0007943282347242822,0.4765969408345693,0.6207751571848886,0.3792248428151114,False
600,0.001,0.6,0.5486469074854967,0.4513530925145033,False
600,0.0012589254117941675,0.7553552470765005,0.46962014439571104,0.5303798556042889,False
600,0.001584893192461114,0.9509359154766684,0.3860878755476066,0.6139121244523934,False
600,0.0019952623149688807,1.1971573889813283,0.3016905965457012,0.6983094034542988,False
600,0.002511886431509582,1.5071318589057492,0.2211248274767918,0.7788751725232081,False
600,0.0031622776601683794,1.8973665961010275,0.14951285014554874,0.8504871498544513,False
600,0.003981071705534973,2.388643023320984,0.09131772592987768,0.9086822740701224,False
600,0.005011872336272725,3.007123401763635,0.0490613200045659,0.9509386799954341,False
600,0.006309573444801936,3.7857440668811617,0.02242143722795678,0.9775785627720432,False
600,0.00794328234724282,4.7659694083456925,0.008354132376858139,0.9916458676231419,False
600,0.01,6.0,0.0024050092913110673,0.997594990708689,False
700,1e-06,0.0007,0.9993002445930679,0.0006997554069321232,False
700,1.2589254117941661e-06,0.0008812477882559163,0.9991191398423056,0.0008808601576943964,False
700,1.584893192461114e-06,0.0011094252347227799,0.9988911890717436,0.0011088109282564318,False
700,1.9952623149688787e-06,0.0013966836204782152,0.9986042898967561,0.0013957101032439079,False
700,2.5118864315095823e-06,0.0017583205020567077,0.9982432222333212,0.0017567777666788187,False
700,3.162277660168379e-06,0.0022135943621178654,0.9977888503388413,0.002211149661158651,False
700,3.981071705534969e-06,0.0027867501938744783,0.9972171236582946,0.002782876341705376,False
700,5.011872336272725e-06,0.0035083106353909076,0.9964978275349853,0.003502172465014719,False
700,6.30957344480193e-06,0.004416701411361351,0.9955930239981186,0.004406976001881446,False
700,7.943282347242822e-06,0.005560297643069975,0.9944551102392982,0.005544889760701777,False
700,1e-05,0.007,0.9930244081771802,0.0069755918228198155,False
700,1.2589254117941661e-05,0.008812477882559162,0.9912261832039714,0.008773816796028622,False
700,1.584893192461114e-05,0.0110942523472278,0.9889669749685839,0.011033025031416122,False
700,1.9952623149688786e-05,0.013966836204782151,0.9861301101354133,0.013869889864586704,False
700,2.5118864315095822e-05,0.017583205020567077,0.9825702604773475,0.017429739522652477,False
700,3.1622776601683795e-05,0.022135943621178655,0.9781069162253977,0.021893083774602307,False
700,3.9810717055349695e-05,0.027867501938744786,0.9725166754287443,0.027483324571255685,False
700,5.011872336272725e-05,0.03508310635390908,0.9655243227672533,0.03447567723274669,False
700,6.309573444801929e-05,0.044167014113613505,0.9567928127735048,0.04320718722649519,False
700,7.943282347242822e-05,0.05560297643069975,0.9459125227249587,0.05408747727504126,False
700,0.0001,0.07,0.9323905563157225,0.06760944368427746,False
700,0.00012589254117941674,0.08812477882559172,0.9156415366658223,0.08435846333417774,False
700,0.00015848931924611142,0.110942523472278,0.8949823191842465,0.10501768081575347,False
700,0.0001995262314968881,0.13966836204782165,0.8696344764299014,0.13036552357009856,False
700,0.0002511886431509582,0.17583205020567075,0.838740315248468,0.16125968475153196,False
700,0.00031622776601683794,0.22135943621178655,0.8014005106425691,0.19859948935743088,False
700,0.00039810717055349735,0.27867501938744815,0.7567438141270503,0.24325618587294973,False
700,0.0005011872336272725,0.35083106353909077,0.7040407725478971,0.2959592274521029,False
700,0.0006309573444801936,0.44167014113613556,0.6428720669556052,0.35712793304439483,False
700,0.0007943282347242822,0.5560297643069976,0.5733547084308122,0.42664529156918785,False
700,0.001,0.7000000000000001,0.49641141343109896,0.503588586568901,False
700,0.0012589254117941675,0.8812477882559172,0.4140357455919597,0.5859642544080403,False
700,0.001584893192461114,1.1094252347227798,0.32945835384640637,0.6705416461535936,False
700,0.0019952623149688807,1.3966836204782165,0.2470711686214313,0.7529288313785687,False
700,0.002511886431509582,1.7583205020567074,0.1719532643773235,0.8280467356226765,False
700,0.0031622776601683794,2.2135943621178655,0.10892434086070861,0.8910756591392914,False
700,0.003981071705534973,2.7867501938744814,0.06127936680102652,0.9387206331989735,False
700,0.005011872336272725,3.5083106353909073,0.029684456400489695,0.9703155435995103,False
700,0.006309573444801936,4.416701411361355,0.01190622326903772,0.9880937767309623,False
700,0.00794328234724282,5.560297643069974,0.0037631504191924605,0.9962368495808075,False
700,0.01,7.0,0.0008803111816824596,0.9991196888183176,False
800,1e-06,0.0007999999999999999,0.9992003195149803,0.0007996804850196604,False
800,1.2589254117941661e-06,0.0010071403294353329,0.9989933660328371,0.0010066339671629398,False
800,1.584893192461114e-06,0.0012679145539688914,0.9987328879065944,0.0012671120934055757,False
800,1.9952623149688787e-06,0.001596209851975103,0.9984050618235588,0.0015949381764411852,False
800,2.5118864315095823e-06,0.002009509145207666,0.9979925060477546,0.0020074939522454205,False
800,3.162277660168379e-06,0.0025298221281347035,0.9974733711851881,0.0025266288148119154,False
800,3.981071705534969e-06,0.0031848573644279753,0.9968202025944863,0.0031797974055136624,False
800,5.011872336272725e-06,0.00400949786901818,0.9959985194281298,0.0040014805718702195,False
800,6.30957344480193e-06,0.005047658755841544,0.9949650434216762,0.005034956578323757,False
800,7.943282347242822e-06,0.0063546258777942575,0.9936654969785793,0.00633450302142069,False
800,1e-05,0.008,0.9920318751555564,0.007968124844443647,False
800,1.2589254117941661e-05,0.01007140329435333,0.9899790806922699,0.01002091930773008,False
800,1.584893192461114e-05,0.012679145539688913,0.987400796971492,0.012599203028508033,False
800,1.9952623149688786e-05,0.015962098519751028,0.9841644639210692,0.015835536078930845,False
800,2.5118864315095822e-05,0.020095091452076656,0.9801052218570929,0.019894778142907077,False
800,3.1622776601683795e-05,0.025298221281347035,0.9750187072065704,0.024981292793429644,False
800,3.9810717055349695e-05,0.03184857364427975,0.9686526365049618,0.031347363495038194,False
800,5.011872336272725e-05,0.040094978690181804,0.9606972236656938,0.03930277633430623,False
800,6.309573444801929e-05,0.050476587558415435,0.9507746742979236,0.049225325702076383,False
800,7.943282347242822e-05,0.06354625877794258,0.9384283390774244,0.0615716609225756,False
800,0.0001,0.08,0.9231126536824614,0.07688734631753857,False
800,0.00012589254117941674,0.1007140329435334,0.9041858322673676,0.0958141677326324,False
800,0.00015848931924611142,0.12679145539688913,0.8809085120562832,0.11909148794371682,False
800,0.0001995262314968881,0.15962098519751047,0.8524532486658984,0.14754675133410156,False
800,0.0002511886431509582,0.20095091452076658,0.8179319332383054,0.18206806676169462,False
800,0.00031622776601683794,0.25298221281347033,0.7764506279299287,0.2235493720700713,False
800,0.00039810717055349735,0.3184857364427979,0.7272033357596954,0.2727966642403046,False
800,0.0005011872336272725,0.40094978690181804,0.6696163812036059,0.3303836187963941,False
800,0.0006309573444801936,0.5047658755841549,0.6035507281034256,0.3964492718965744,False
800,0.0007943282347242822,0.6354625877794258,0.5295566645587794,0.47044333544122063,False
800,0.001,0.8,0.4491491486100751,0.5508508513899248,False
800,0.0012589254117941675,1.007140329435334,0.3650303349922815,0.6349696650077186,False
800,0.001584893192461114,1.2679145539688912,0.2811349793495393,0.7188650206504608,False
800,0.0019952623149688807,1.5962098519751045,0.20234028857015615,0.7976597114298438,False
800,0.002511886431509582,2.0095091452076654,0.13371598959470538,0.8662840104052947,False
800,0.0031622776601683794,2.5298221281347035,0.0793544636490435,0.9206455363509565,False
800,0.003981071705534973,3.1848573644279785,0.04112192629959177,0.9588780737004082,False
800,0.005011872336272725,4.00949786901818,0.017960522703232767,0.9820394772967672,False
800,0.006309573444801936,5.047658755841549,0.006322438258124694,0.9936775617418753,False
800,0.00794328234724282,6.354625877794256,0.0016951252911309794,0.998304874708869,False
800,0.01,8.0,0.0003222223628802337,0.9996777776371197,False
900,1e-06,0.0009,0.999100404428906,0.0008995955710939807,False
900,1.2589254117941661e-06,0.0011330328706147495,0.9988676080563663,0.0011323919436336816,False
900,1.584893192461114e-06,0.0014264038732150026,0.998574611828521,0.0014253881714789696,False
900,1.9952623149688787e-06,0.0017957360834719909,0.9982058734976625,0.0017941265023374564,False
900,2.5118864315095823e-06,0.002260697788358624,0.9977418528314167,0.002258147168583302,False
900,3.162277660168379e-06,0.0028460498941515412,0.9971579917791882,0.0028420082208118203,False
900,3.981071705534969e-06,0.003582964534981472,0.9964234395166645,0.0035765604833355447,False
900,5.011872336272725e-06,0.004510685102645452,0.9954994615060501,0.004500538493949935,False
900,6.30957344480193e-06,0.005678616100321737,0.9943374589504645,0.005662541049535452,False
900,7.943282347242822e-06,0.0071489541125185395,0.9928765106834169,0.0071234893165831314,False
900,1e-05,0.009000000000000001,0.9910403341758109,0.008959665824189056,False
900,1.2589254117941661e-05,0.011330328706147495,0.9887335472116343,0.011266452788365688,False
900,1.584893192461114e-05,0.014264038732150028,0.9858370992528933,0.014162900747106688,False
