control_extraction_success_random_within_arm,treatment_extraction_success_random_within_arm,raw_control_accuracy,raw_treatment_accuracy,raw_effect,derived_control_accuracy_failure_to_zero,derived_treatment_accuracy_failure_to_zero,derived_effect,distortion,sign_reversed_relative_to_raw,true_null_apparent_effect_if_p0_equals_p1,zero_effect_boundary_residual_r1p1_minus_r0p0
0.05,0.55,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.03741474774860217,0.43740109291153195,0.3999863451629298,0.35300658575036975,False,0.37414747748602173,0.3999863451629298
0.05,0.6000000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.03741474774860217,0.47716482863076215,0.43975008088216,0.39277032146959995,False,0.41156222523462394,0.43975008088216
0.05,0.65,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.03741474774860217,0.5169285643499923,0.4795138166013902,0.43253405718883015,False,0.4489769729832261,0.4795138166013902
0.05,0.7000000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.03741474774860217,0.5566923000692225,0.5192775523206203,0.4722977929080603,False,0.48639172073182824,0.5192775523206203
0.05,0.75,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.03741474774860217,0.5964560357884526,0.5590412880398504,0.5120615286272904,False,0.5238064684804304,0.5590412880398504
0.05,0.8,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.03741474774860217,0.6362197715076828,0.5988050237590806,0.5518252643465206,False,0.5612212162290326,0.5988050237590806
0.05,0.8500000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.03741474774860217,0.675983507226913,0.6385687594783108,0.5915890000657508,False,0.5986359639776347,0.6385687594783108
0.05,0.9,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.03741474774860217,0.7157472429461432,0.678332495197541,0.631352735784981,False,0.636050711726237,0.678332495197541
0.05,0.9500000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.03741474774860217,0.7555109786653734,0.7180962309167712,0.6711164715042112,False,0.6734654594748392,0.7180962309167712
0.05,1.0,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.03741474774860217,0.7952747143846035,0.7578599666360013,0.7108802072234413,False,0.7108802072234413,0.7578599666360013
0.1,0.0,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.0,-0.07482949549720434,-0.1218092549097644,True,-0.07482949549720434,-0.07482949549720434
0.1,0.05,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.03976373571923018,-0.035065759777974166,-0.08204551919053421,True,-0.03741474774860217,-0.035065759777974166
0.1,0.1,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.07952747143846035,0.004697975941256011,-0.04228178347130404,False,0.0,0.004697975941256011
0.1,0.15000000000000002,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.11929120715769054,0.044461711660486194,-0.002518047752073857,False,0.037414747748602185,0.044461711660486194
0.1,0.2,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.1590549428769207,0.08422544737971636,0.03724568796715631,False,0.07482949549720434,0.08422544737971636
0.1,0.25,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.19881867859615088,0.12398918309894653,0.07700942368638648,False,0.11224424324580652,0.12398918309894653
0.1,0.30000000000000004,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.23858241431538108,0.16375291881817672,0.11677315940561667,False,0.1496589909944087,0.16375291881817672
0.1,0.35000000000000003,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.2783461500346113,0.20351665453740692,0.15653689512484686,False,0.18707373874301086,0.20351665453740692
0.1,0.4,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.3181098857538414,0.24328039025663706,0.196300630844077,False,0.22448848649161307,0.24328039025663706
0.1,0.45,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.3578736214730716,0.28304412597586726,0.2360643665633072,False,0.2619032342402152,0.28304412597586726
0.1,0.5,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.39763735719230175,0.3228078616950974,0.27582810228253735,False,0.29931798198881737,0.3228078616950974
0.1,0.55,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.43740109291153195,0.3625715974143276,0.31559183800176754,False,0.3367327297374196,0.3625715974143276
0.1,0.6000000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.47716482863076215,0.4023353331335578,0.35535557372099774,False,0.3741474774860218,0.4023353331335578
0.1,0.65,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.5169285643499923,0.442099068852788,0.39511930944022794,False,0.41156222523462394,0.442099068852788
0.1,0.7000000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.5566923000692225,0.4818628045720182,0.43488304515945814,False,0.44897697298322614,0.4818628045720182
0.1,0.75,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.5964560357884526,0.5216265402912483,0.4746467808786883,False,0.48639172073182824,0.5216265402912483
0.1,0.8,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.6362197715076828,0.5613902760104785,0.5144105165979185,False,0.5238064684804304,0.5613902760104785
0.1,0.8500000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.675983507226913,0.6011540117297087,0.5541742523171487,False,0.5612212162290326,0.6011540117297087
0.1,0.9,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.7157472429461432,0.6409177474489389,0.5939379880363789,False,0.5986359639776347,0.6409177474489389
0.1,0.9500000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.7555109786653734,0.6806814831681691,0.6337017237556091,False,0.636050711726237,0.6806814831681691
0.1,1.0,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.07482949549720434,0.7952747143846035,0.7204452188873992,0.6734654594748392,False,0.6734654594748392,0.7204452188873992
0.15000000000000002,0.0,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.0,-0.11224424324580654,-0.1592240026583666,True,-0.11224424324580654,-0.11224424324580654
0.15000000000000002,0.05,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.03976373571923018,-0.07248050752657637,-0.11946026693913642,True,-0.07482949549720436,-0.07248050752657637
0.15000000000000002,0.1,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.07952747143846035,-0.03271677180734618,-0.07969653121990623,True,-0.037414747748602185,-0.03271677180734618
0.15000000000000002,0.15000000000000002,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.11929120715769054,0.007046963911884002,-0.03993279550067605,False,0.0,0.007046963911884002
0.15000000000000002,0.2,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.1590549428769207,0.04681069963111417,-0.0001690597814458794,False,0.037414747748602165,0.04681069963111417
0.15000000000000002,0.25,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.19881867859615088,0.08657443535034434,0.03959467593778429,False,0.07482949549720433,0.08657443535034434
0.15000000000000002,0.30000000000000004,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.23858241431538108,0.12633817106957454,0.07935841165701449,False,0.11224424324580654,0.12633817106957454
0.15000000000000002,0.35000000000000003,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.2783461500346113,0.16610190678880474,0.11912214737624469,False,0.14965899099440869,0.16610190678880474
0.15000000000000002,0.4,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.3181098857538414,0.20586564250803488,0.15888588309547483,False,0.18707373874301086,0.20586564250803488
0.15000000000000002,0.45,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.3578736214730716,0.24562937822726508,0.19864961881470503,False,0.22448848649161304,0.24562937822726508
0.15000000000000002,0.5,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.39763735719230175,0.28539311394649525,0.2384133545339352,False,0.2619032342402152,0.28539311394649525
0.15000000000000002,0.55,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.43740109291153195,0.32515684966572544,0.2781770902531654,False,0.29931798198881737,0.32515684966572544
0.15000000000000002,0.6000000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.47716482863076215,0.36492058538495564,0.3179408259723956,False,0.3367327297374196,0.36492058538495564
0.15000000000000002,0.65,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.5169285643499923,0.40468432110418584,0.3577045616916258,False,0.37414747748602173,0.40468432110418584
0.15000000000000002,0.7000000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.5566923000692225,0.44444805682341604,0.397468297410856,False,0.41156222523462394,0.44444805682341604
0.15000000000000002,0.75,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.5964560357884526,0.4842117925426461,0.4372320331300861,False,0.4489769729832261,0.4842117925426461
0.15000000000000002,0.8,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.6362197715076828,0.5239755282618763,0.47699576884931627,False,0.48639172073182824,0.5239755282618763
0.15000000000000002,0.8500000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.675983507226913,0.5637392639811065,0.5167595045685465,False,0.5238064684804304,0.5637392639811065
0.15000000000000002,0.9,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.7157472429461432,0.6035029997003367,0.5565232402877767,False,0.5612212162290326,0.6035029997003367
0.15000000000000002,0.9500000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.7555109786653734,0.6432667354195669,0.5962869760070069,False,0.5986359639776347,0.6432667354195669
0.15000000000000002,1.0,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.11224424324580654,0.7952747143846035,0.683030471138797,0.636050711726237,False,0.636050711726237,0.683030471138797
0.2,0.0,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.0,-0.14965899099440869,-0.19663875040696874,True,-0.14965899099440869,-0.14965899099440869
0.2,0.05,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.03976373571923018,-0.10989525527517852,-0.15687501468773857,True,-0.11224424324580654,-0.10989525527517852
0.2,0.1,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.07952747143846035,-0.07013151955594833,-0.11711127896850838,True,-0.07482949549720434,-0.07013151955594833
0.2,0.15000000000000002,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.11929120715769054,-0.03036778383671815,-0.0773475432492782,True,-0.037414747748602165,-0.03036778383671815
0.2,0.2,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.1590549428769207,0.009395951882512021,-0.03758380753004803,False,0.0,0.009395951882512021
0.2,0.25,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.19881867859615088,0.04915968760174219,0.00217992818918214,False,0.037414747748602165,0.04915968760174219
0.2,0.30000000000000004,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.23858241431538108,0.08892342332097239,0.04194366390841234,False,0.07482949549720437,0.08892342332097239
0.2,0.35000000000000003,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.2783461500346113,0.1286871590402026,0.08170739962764254,False,0.11224424324580654,0.1286871590402026
0.2,0.4,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.3181098857538414,0.16845089475943273,0.12147113534687268,False,0.14965899099440869,0.16845089475943273
0.2,0.45,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.3578736214730716,0.20821463047866293,0.16123487106610288,False,0.18707373874301086,0.20821463047866293
0.2,0.5,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.39763735719230175,0.24797836619789307,0.20099860678533302,False,0.22448848649161304,0.24797836619789307
0.2,0.55,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.43740109291153195,0.28774210191712324,0.2407623425045632,False,0.2619032342402152,0.28774210191712324
0.2,0.6000000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.47716482863076215,0.32750583763635344,0.2805260782237934,False,0.2993179819888174,0.32750583763635344
0.2,0.65,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.5169285643499923,0.36726957335558363,0.3202898139430236,False,0.3367327297374196,0.36726957335558363
0.2,0.7000000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.5566923000692225,0.40703330907481383,0.3600535496622538,False,0.37414747748602173,0.40703330907481383
0.2,0.75,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.5964560357884526,0.4467970447940439,0.39981728538148387,False,0.41156222523462394,0.4467970447940439
0.2,0.8,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.6362197715076828,0.4865607805132741,0.43958102110071406,False,0.44897697298322614,0.4865607805132741
0.2,0.8500000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.675983507226913,0.5263245162325043,0.47934475681994426,False,0.48639172073182835,0.5263245162325043
0.2,0.9,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.7157472429461432,0.5660882519517345,0.5191084925391745,False,0.5238064684804304,0.5660882519517345
0.2,0.9500000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.7555109786653734,0.6058519876709647,0.5588722282584047,False,0.5612212162290326,0.6058519876709647
0.2,1.0,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.14965899099440869,0.7952747143846035,0.6456157233901948,0.5986359639776347,False,0.5986359639776347,0.6456157233901948
0.25,0.0,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.0,-0.18707373874301086,-0.23405349815557092,True,-0.18707373874301086,-0.18707373874301086
0.25,0.05,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.03976373571923018,-0.1473100030237807,-0.19428976243634075,True,-0.14965899099440869,-0.1473100030237807
0.25,0.1,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.07952747143846035,-0.10754626730455051,-0.15452602671711058,True,-0.11224424324580652,-0.10754626730455051
0.25,0.15000000000000002,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.11929120715769054,-0.06778253158532033,-0.11476229099788038,True,-0.07482949549720433,-0.06778253158532033
0.25,0.2,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.1590549428769207,-0.028018795866090157,-0.07499855527865021,True,-0.037414747748602165,-0.028018795866090157
0.25,0.25,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.19881867859615088,0.011744939853140013,-0.03523481955942004,False,0.0,0.011744939853140013
0.25,0.30000000000000004,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.23858241431538108,0.05150867557237021,0.004528916159810159,False,0.037414747748602206,0.05150867557237021
0.25,0.35000000000000003,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.2783461500346113,0.09127241129160041,0.04429265187904036,False,0.07482949549720437,0.09127241129160041
0.25,0.4,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.3181098857538414,0.13103614701083055,0.0840563875982705,False,0.11224424324580654,0.13103614701083055
0.25,0.45,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.3578736214730716,0.17079988273006075,0.1238201233175007,False,0.14965899099440869,0.17079988273006075
0.25,0.5,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.39763735719230175,0.2105636184492909,0.16358385903673084,False,0.18707373874301086,0.2105636184492909
0.25,0.55,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.43740109291153195,0.2503273541685211,0.20334759475596104,False,0.22448848649161307,0.2503273541685211
0.25,0.6000000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.47716482863076215,0.2900910898877513,0.24311133047519123,False,0.2619032342402153,0.2900910898877513
0.25,0.65,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.5169285643499923,0.3298548256069815,0.28287506619442143,False,0.29931798198881737,0.3298548256069815
0.25,0.7000000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.5566923000692225,0.3696185613262117,0.32263880191365163,False,0.3367327297374196,0.3696185613262117
0.25,0.75,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.5964560357884526,0.40938229704544177,0.3624025376328817,False,0.37414747748602173,0.40938229704544177
0.25,0.8,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.6362197715076828,0.44914603276467197,0.4021662733521119,False,0.41156222523462394,0.44914603276467197
0.25,0.8500000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.675983507226913,0.48890976848390216,0.4419300090713421,False,0.44897697298322614,0.48890976848390216
0.25,0.9,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.7157472429461432,0.5286735042031323,0.48169374479057225,False,0.48639172073182824,0.5286735042031323
0.25,0.9500000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.7555109786653734,0.5684372399223625,0.5214574805098025,False,0.5238064684804304,0.5684372399223625
0.25,1.0,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.18707373874301086,0.7952747143846035,0.6082009756415927,0.5612212162290326,False,0.5612212162290326,0.6082009756415927
0.30000000000000004,0.0,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.0,-0.22448848649161307,-0.2714682459041731,True,-0.22448848649161307,-0.22448848649161307
0.30000000000000004,0.05,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.03976373571923018,-0.1847247507723829,-0.23170451018494295,True,-0.1870737387430109,-0.1847247507723829
0.30000000000000004,0.1,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.07952747143846035,-0.14496101505315273,-0.19194077446571278,True,-0.1496589909944087,-0.14496101505315273
0.30000000000000004,0.15000000000000002,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.11929120715769054,-0.10519727933392253,-0.15217703874648258,True,-0.11224424324580654,-0.10519727933392253
0.30000000000000004,0.2,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.1590549428769207,-0.06543354361469236,-0.11241330302725241,True,-0.07482949549720437,-0.06543354361469236
0.30000000000000004,0.25,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.19881867859615088,-0.025669807895462193,-0.07264956730802224,True,-0.037414747748602206,-0.025669807895462193
0.30000000000000004,0.30000000000000004,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.23858241431538108,0.014093927823768004,-0.03288583158879205,False,0.0,0.014093927823768004
0.30000000000000004,0.35000000000000003,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.2783461500346113,0.0538576635429982,0.0068779041304381505,False,0.037414747748602165,0.0538576635429982
0.30000000000000004,0.4,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.3181098857538414,0.09362139926222834,0.04664163984966829,False,0.07482949549720433,0.09362139926222834
0.30000000000000004,0.45,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.3578736214730716,0.13338513498145854,0.08640537556889849,False,0.1122442432458065,0.13338513498145854
0.30000000000000004,0.5,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.39763735719230175,0.17314887070068868,0.12616911128812863,False,0.14965899099440866,0.17314887070068868
0.30000000000000004,0.55,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.43740109291153195,0.21291260641991888,0.16593284700735883,False,0.18707373874301086,0.21291260641991888
0.30000000000000004,0.6000000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.47716482863076215,0.2526763421391491,0.20569658272658903,False,0.22448848649161307,0.2526763421391491
0.30000000000000004,0.65,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.5169285643499923,0.2924400778583793,0.24546031844581923,False,0.2619032342402152,0.2924400778583793
0.30000000000000004,0.7000000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.5566923000692225,0.3322038135776095,0.2852240541650494,False,0.29931798198881737,0.3322038135776095
0.30000000000000004,0.75,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.5964560357884526,0.37196754929683956,0.3249877898842795,False,0.3367327297374195,0.37196754929683956
0.30000000000000004,0.8,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.6362197715076828,0.41173128501606976,0.3647515256035097,False,0.37414747748602173,0.41173128501606976
0.30000000000000004,0.8500000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.675983507226913,0.45149502073529996,0.4045152613227399,False,0.41156222523462394,0.45149502073529996
0.30000000000000004,0.9,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.7157472429461432,0.49125875645453015,0.4442789970419701,False,0.4489769729832261,0.49125875645453015
0.30000000000000004,0.9500000000000001,0.7482949549720435,0.7952747143846035,0.04697975941256005,0.22448848649161307,0.7555109786653734,0.5310224921737603,0.48404273276120025,False,0.48639172073182824,0.5310224921737603
