output_cap,log2_output_cap,treatment_log_demand_shift,treatment_median_demand_ratio_exp_shift,control_truncation_fraction,treatment_truncation_fraction,truncation_asymmetry_treatment_minus_control,latent_control_accuracy,latent_treatment_accuracy,latent_effect,complete_case_effect,complete_case_distortion,truncation_as_error_effect,truncation_as_error_distortion
512,9.0,0.11999999999999933,1.1274968515793748,0.3291736532971692,0.38105965447869683,0.05188600118152764,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.04012404070269182,0.0005353229873296117,-0.016416651063896115,-0.056005368779258324
512,9.0,0.17999999999999927,1.1972173631218093,0.3291736532971692,0.40789997905460607,0.07872632575743688,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.042787211999033015,0.0031984942836708052,-0.03725565030971478,-0.07684436802507699
512,9.0,0.23999999999999921,1.2712491503214036,0.3291736532971692,0.4351797865546896,0.1060061332575204,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.045488429986131895,0.005899712270769686,-0.05858549849764072,-0.09817421621300293
512,9.0,0.29999999999999916,1.349858807576002,0.3291736532971692,0.462771769430698,0.1335981161335288,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.04822262244665143,0.008633904731289221,-0.0803082423603636,-0.11989696007572581
512,9.0,0.3599999999999991,1.433329414560339,0.3291736532971692,0.49054411718265956,0.16137046388549037,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.050984790215537035,0.011396072500174825,-0.10232020431410971,-0.14190892202947192
512,9.0,0.41999999999999915,1.5219615556186326,0.3291736532971692,0.518362402031176,0.18918874873400682,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.05377003508475964,0.014181317369397428,-0.12451346568382327,-0.16410218339918548
512,9.0,0.479999999999999,1.6160744021928917,0.3291736532971692,0.5460915277865853,0.21691787448941613,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.05657358395724921,0.016984866241886998,-0.14677745341938941,-0.18636617113475162
512,9.0,0.5399999999999988,1.7160068621848563,0.3291736532971692,0.5735976949015198,0.2444240416043506,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.0593908093759381,0.019802091660575893,-0.16900059143220847,-0.20858930914757068
512,9.0,0.5999999999999989,1.8221188003905069,0.3291736532971692,0.600750334145704,0.2715766808485348,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.062217246605673404,0.022628528890311195,-0.19107197548431265,-0.23066069319967486
575,9.167418145831737,-0.6,0.5488116360940264,0.2819372499597035,0.10122861510079861,-0.18070863485890487,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.015082747590539403,-0.024505970124822807,0.15623836197316365,0.11664964425780144
575,9.167418145831737,-0.54,0.5827482523739896,0.2819372499597035,0.11413380797944117,-0.1678034419802623,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.016740881494370474,-0.022847836220991735,0.14732302617904725,0.10773430846368504
575,9.167418145831737,-0.4800000000000001,0.6187833918061408,0.2819372499597035,0.12816988786138084,-0.15376736209832265,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.018492574129005845,-0.021096143586356364,0.13753273707192992,0.09794401935656771
575,9.167418145831737,-0.42000000000000015,0.6570468198150566,0.2819372499597035,0.1433618976939115,-0.13857535226579198,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.020336188916987963,-0.019252528798374247,0.12683592768343788,0.08724720996807567
575,9.167418145831737,-0.3600000000000002,0.6976763260710309,0.2819372499597035,0.15972526598965497,-0.12221198397004851,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.02226955124504648,-0.017319166470315728,0.11520766248935754,0.07561894477399533
575,9.167418145831737,-0.30000000000000027,0.7408182206817177,0.2819372499597035,0.1772648080115804,-0.10467244194812308,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.02428998302168761,-0.015298734693674598,0.1026306194616241,0.0630419017462619
575,9.167418145831737,-0.24000000000000032,0.7866278610665531,0.2819372499597035,0.19597386358634794,-0.08596338637335554,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.02639434316044975,-0.013194374554912458,0.08909599696961501,0.0495072792542528
575,9.167418145831737,-0.18000000000000038,0.8352702114112717,0.2819372499597035,0.21583360333880308,-0.0661036466209004,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.028579072688473706,-0.011009645026888504,0.07460431562655545,0.03501559791119324
575,9.167418145831737,-0.12000000000000044,0.8869204367171571,0.2819372499597035,0.236812532358482,-0.0451247176012215,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.03084024317289824,-0.008748474542463969,0.0591660860788753,0.019577368363513092
575,9.167418145831737,-0.0600000000000005,0.9417645335842483,0.2819372499597035,0.2588662163197588,-0.02307103363994467,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.033173607198771715,-0.006415110516590494,0.042802315763087684,0.0032135980477254744
575,9.167418145831737,-5.551115123125783e-16,0.9999999999999994,0.2819372499597035,0.28193724995970326,-2.220446049250313e-16,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.03557464971323243,-0.004014068002129778,0.025544830804804075,-0.014043886910558134
575,9.167418145831737,0.05999999999999939,1.061836546545359,0.2819372499597035,0.30595548170643727,0.024018231746733787,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.03803863916245165,-0.001550078552910561,0.007436393454043233,-0.032152324261318976
575,9.167418145831737,0.11999999999999933,1.1274968515793748,0.2819372499597035,0.3308385013326096,0.04890125137290613,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.0405606774808136,0.0009719597654513912,-0.011469399366959898,-0.05105811708232211
575,9.167418145831737,0.17999999999999927,1.1972173631218093,0.2819372499597035,0.3564923900164485,0.07455514005674502,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.04313574813718901,0.0035470304218268023,-0.03110844484064179,-0.070697162556004
575,9.167418145831737,0.23999999999999921,1.2712491503214036,0.2819372499597035,0.3828127243963966,0.10087547443669309,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.045758761592938124,0.006170043877575915,-0.051406692205480886,-0.0909954099208431
575,9.167418145831737,0.29999999999999916,1.349858807576002,0.2819372499597035,0.40968581839947726,0.12774856843977378,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.04842459767375895,0.008835879958396742,-0.07228092478476766,-0.11186964250012987
575,9.167418145831737,0.3599999999999991,1.433329414560339,0.2819372499597035,0.43699017911493754,0.15505292915523405,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.05112814449729097,0.011539426781928763,-0.09363975395785573,-0.13322847167321794
575,9.167418145831737,0.41999999999999915,1.5219615556186326,0.2819372499597035,0.46459814607709826,0.18266089611739478,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.05386433372653132,0.014275616011169112,-0.11538480609315072,-0.15497352380851293
575,9.167418145831737,0.479999999999999,1.6160744021928917,0.2819372499597035,0.4923776773006141,0.21044042734091062,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.0566281720329892,0.01703945431762699,-0.13741207709194997,-0.17700079480731218
575,9.167418145831737,0.5399999999999988,1.7160068621848563,0.2819372499597035,0.5201942405311034,0.23825699057139993,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.059414768751579694,0.019826051036217485,-0.159613423567816,-0.1992021412831782
575,9.167418145831737,0.5999999999999989,1.8221188003905069,0.2819372499597035,0.5479127646426637,0.2659755146829602,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.062219359791125584,0.022630642075763374,-0.18187815504981264,-0.22146687276517485
645,9.333155350310616,-0.6,0.5488116360940264,0.23865312724296994,0.07954664250771204,-0.1591064847352579,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.017295838219698823,-0.022292879495663387,0.14073082035714468,0.10114210264178247
645,9.333155350310616,-0.54,0.5827482523739896,0.23865312724296994,0.09038645532838152,-0.14826667191458842,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.018772346142741703,-0.020816371572620507,0.13338311581095907,0.09379439809559686
645,9.333155350310616,-0.4800000000000001,0.6187833918061408,0.23865312724296994,0.1022864500231746,-0.13636667721979534,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.020343952151271716,-0.019244765564090494,0.12523564665190223,0.08564692893654002
645,9.333155350310616,-0.42000000000000015,0.6570468198150566,0.23865312724296994,0.11528694300901243,-0.12336618423395751,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.022010119240026604,-0.017578598475335605,0.11624703068502829,0.07665831296966608
645,9.333155350310616,-0.3600000000000002,0.6976763260710309,0.23865312724296994,0.12942080818956314,-0.1092323190534068,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.0237697271440358,-0.015818990571326408,0.10638053444920537,0.06679181673384316
645,9.333155350310616,-0.30000000000000027,0.7408182206817177,0.23865312724296994,0.14471230990291473,-0.09394081734005522,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.025621092197806616,-0.013967625517555593,0.09560511717646136,0.05601639946109915
645,9.333155350310616,-0.24000000000000032,0.7866278610665531,0.23865312724296994,0.16117600831789725,-0.0774771189250727,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.027561995386058302,-0.012026722329303907,0.08389645552725311,0.0443077378118909
645,9.333155350310616,-0.18000000000000038,0.8352702114112717,0.23865312724296994,0.17881577098983614,-0.0598373562531338,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.029589717456530606,-0.009999000258831603,0.07123792039953325,0.03164920268417104
645,9.333155350310616,-0.12000000000000044,0.8869204367171571,0.23865312724296994,0.19762392383533034,-0.0410292034076396,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.03170107984911208,-0.00788763786625013,0.05762147602756151,0.018032758312199304
645,9.333155350310616,-0.0600000000000005,0.9417645335842483,0.23865312724296994,0.21758057312956003,-0.021072554113409914,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.03389249013826212,-0.005696227577100088,0.043048471500222174,0.0034597537848599647
645,9.333155350310616,-5.551115123125783e-16,0.9999999999999994,0.23865312724296994,0.23865312724296972,-2.220446049250313e-16,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.03615999068297837,-0.003428727032383838,0.027530295825409112,-0.012058421889953097
645,9.333155350310616,0.05999999999999939,1.061836546545359,0.23865312724296994,0.2607960427447754,0.02214291550180547,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.038499309223478106,-0.001089408491884103,0.011088869790403688,-0.02849984792495852
645,9.333155350310616,0.11999999999999933,1.1274968515793748,0.23865312724296994,0.2839508142923901,0.045297687049420166,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.04090591024783197,0.0013171925324697575,-0.006243048887675906,-0.045831766603038115
645,9.333155350310616,0.17999999999999927,1.1972173631218093,0.23865312724296994,0.30804622153771644,0.0693930942947465,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.04337504606567577,0.0037863283503135614,-0.024421766320685823,-0.06401048403604803
645,9.333155350310616,0.23999999999999921,1.2712491503214036,0.23865312724296994,0.33299883930444374,0.0943457120614738,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.045901806660532896,0.006313088945170686,-0.043392773059295786,-0.082981490774658
645,9.333155350310616,0.29999999999999916,1.349858807576002,0.23865312724296994,0.35871380976139344,0.1200606825184235,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.048481167538300785,0.008892449822938575,-0.06309109244923383,-0.10267981016459604
645,9.333155350310616,0.3599999999999991,1.433329414560339,0.23865312724296994,0.3850858675079307,0.14643274026496078,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.05110803493930893,0.011519317223946723,-0.08344185800133519,-0.1230305757166974
645,9.333155350310616,0.41999999999999915,1.5219615556186326,0.23865312724296994,0.41200060069494127,0.17334747345197132,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.053777287928350015,0.014188570212987806,-0.10436111407740156,-0.14394983179276377
645,9.333155350310616,0.479999999999999,1.6160744021928917,0.23865312724296994,0.43933592383584763,0.2006827965928777,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.056483817016033666,0.016895099300671457,-0.12575682716127046,-0.16534554487663267
645,9.333155350310616,0.5399999999999988,1.7160068621848563,0.23865312724296994,0.4669637311194095,0.22831060387643953,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.059222559091820615,0.019633841376458405,-0.14753008816828894,-0.18711880588365115
645,9.333155350310616,0.5999999999999989,1.8221188003905069,0.23865312724296994,0.49475169310329736,0.2560985658603274,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.06198852856165882,0.02239981084629661,-0.1695764799296331,-0.2091651976449953
724,9.499845887083206,-0.6,0.5488116360940264,0.1990678315470411,0.06148318582454193,-0.13758464572249918,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.019554433139043814,-0.020034284576318395,0.1256150205584402,0.086026302843078
724,9.499845887083206,-0.54,0.5827482523739896,0.1990678315470411,0.07041694390334441,-0.1286508876436967,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.02084848976931386,-0.01874022794604835,0.11967838010777021,0.080089662392408
724,9.499845887083206,-0.4800000000000001,0.6187833918061408,0.1990678315470411,0.08031673632809366,-0.11875109521894744,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.02223700447230692,-0.01735171324305529,0.11303096564639104,0.07344224793102883
724,9.499845887083206,-0.42000000000000015,0.6570468198150566,0.1990678315470411,0.09123380535711134,-0.10783402618992977,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.023720585035003627,-0.015868132680358582,0.10562533548101027,0.06603661776564806
724,9.499845887083206,-0.3600000000000002,0.6976763260710309,0.1990678315470411,0.10321428187112325,-0.09585354967591786,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.025299244131012366,-0.014289473584349843,0.09741672848383998,0.05782801076847777
724,9.499845887083206,-0.30000000000000027,0.7408182206817177,0.1990678315470411,0.11629797039735457,-0.08276986114968654,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.026972400923800044,-0.012616316791562165,0.08836407204015817,0.04877535432479596
724,9.499845887083206,-0.24000000000000032,0.7866278610665531,0.1990678315470411,0.13051714446484786,-0.06855068708219325,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.028738892488918255,-0.010849825226443954,0.0784310199077104,0.03884230219234819
724,9.499845887083206,-0.18000000000000038,0.8352702114112717,0.1990678315470411,0.1458953837853163,-0.053172447761724806,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.03059699431725227,-0.008991723398109941,0.06758699569618498,0.027998277980822772
724,9.499845887083206,-0.12000000000000044,0.8869204367171571,0.1990678315470411,0.16244648637783632,-0.03662134516920479,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.03254444893121555,-0.007044268784146657,0.0558082150469138,0.01621949733155159
724,9.499845887083206,-0.0600000000000005,0.9417645335842483,0.1990678315470411,0.18017348935470423,-0.018894342192336877,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.0345785014736989,-0.005010216241663312,0.043078657698561784,0.0034899399831995748
724,9.499845887083206,-5.551115123125783e-16,0.9999999999999994,0.1990678315470411,0.19906783154704089,-2.220446049250313e-16,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.036695941017766964,-0.002892776697595245,0.029390959612782153,-0.010197758102580057
724,9.499845887083206,0.05999999999999939,1.061836546545359,0.1990678315470411,0.21910868940143624,0.020040857854395133,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.038893146292073966,-0.0006955714232882437,0.014747195325617635,-0.024841522389744575
724,9.499845887083206,0.11999999999999933,1.1274968515793748,0.1990678315470411,0.2402625146012457,0.041194683054204595,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.04116613451804252,0.0015774168026803093,-0.0008404782299753499,-0.04042919594533756
724,9.499845887083206,0.17999999999999927,1.1972173631218093,0.1990678315470411,0.26248279769002625,0.06341496614298514,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.043510612102993784,0.003921894387631575,-0.017349342977614035,-0.056938060692976245
724,9.499845887083206,0.23999999999999921,1.2712491503214036,0.1990678315470411,0.28571007668796944,0.08664224514092833,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.04592202602001272,0.006333308304650509,-0.03474582924834535,-0.07433454696370756
724,9.499845887083206,0.29999999999999916,1.349858807576002,0.1990678315470411,0.3098722034382636,0.1108043718912225,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.04839561482107846,0.00880689710571625,-0.05298543246848719,-0.0925741501838494
724,9.499845887083206,0.3599999999999991,1.433329414560339,0.1990678315470411,0.33488487339382333,0.13581704184678223,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.05092645836554244,0.011337740650180228,-0.07201285050171713,-0.11160156821707934
724,9.499845887083206,0.41999999999999915,1.5219615556186326,0.1990678315470411,0.36065241699518535,0.16158458544814425,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.05350952549260579,0.013920807777243582,-0.0917623490654107,-0.1313510667807729
724,9.499845887083206,0.479999999999999,1.6160744021928917,0.1990678315470411,0.38706884297216393,0.18800101142512282,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.056139719016292555,0.016551001300930346,-0.11215835597940116,-0.15174707369476337
724,9.499845887083206,0.5399999999999988,1.7160068621848563,0.1990678315470411,0.41401911612278397,0.21495128457574286,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.05881191756798809,0.019223199852625883,-0.13311627802539572,-0.17270499574075793
724,9.499845887083206,0.5999999999999989,1.8221188003905069,0.1990678315470411,0.44138064469025684,0.24231281314321573,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.061521013949769054,0.021932296234406845,-0.15454352716893321,-0.19413224488429542
813,9.667111542075027,-0.6,0.5488116360940264,0.16360903372895097,0.046749876745019514,-0.11685915698393146,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.02181658030851985,-0.01777213740684236,0.1113757750608495,0.07178705734548729
813,9.667111542075027,-0.54,0.5827482523739896,0.16360903372895097,0.053975655139921086,-0.10963337858902988,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.02293199622814268,-0.016656721487219528,0.10667254508510182,0.06708382736973961
813,9.667111542075027,-0.4800000000000001,0.6187833918061408,0.16360903372895097,0.06205837430438432,-0.10155065942456665,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.024139050969439135,-0.015449666745923074,0.10135431385971716,0.06176559614435495
813,9.667111542075027,-0.42000000000000015,0.6570468198150566,0.16360903372895097,0.07105580285037205,-0.09255323087857892,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.025439468538517973,-0.014149249176844236,0.09537111095665884,0.055782393241296635
813,9.667111542075027,-0.3600000000000002,0.6976763260710309,0.16360903372895097,0.08102287012499243,-0.08258616360395854,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.026834403963858833,-0.012754313751503377,0.08867385881748513,0.04908514110212292
813,9.667111542075027,-0.30000000000000027,0.7408182206817177,0.16360903372895097,0.09201051058872411,-0.07159852314022686,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.02832442491702314,-0.01126429279833907,0.08121526628289655,0.04162654856753434
813,9.667111542075027,-0.24000000000000032,0.7866278610665531,0.16360903372895097,0.10406446538454894,-0.05954456834440203,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.029909503743997035,-0.009679213971365175,0.07295078957726331,0.0333620718619011
813,9.667111542075027,-0.18000000000000038,0.8352702114112717,0.16360903372895097,0.11722406711426903,-0.046384966614681944,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.0315890197506995,-0.007999697964662711,0.06383964298427824,0.024250925268916035
813,9.667111542075027,-0.12000000000000044,0.8869204367171571,0.16360903372895097,0.13152103700733753,-0.03208799672161344,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.03336177126589146,-0.006226946449470749,0.053845837885948766,0.014257120170586557
813,9.667111542075027,-0.0600000000000005,0.9417645335842483,0.16360903372895097,0.14697832611593786,-0.016630707613013107,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.0352259967262365,-0.004362720989125712,0.042939225675507675,0.0033505079601454657
813,9.667111542075027,-5.551115123125783e-16,0.9999999999999994,0.16360903372895097,0.16360903372895086,-1.1102230246251565e-16,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.037179403801902655,-0.0024093139134595543,0.03109651747125497,-0.00849220024410724
813,9.667111542075027,0.05999999999999939,1.061836546545359,0.16360903372895097,0.1814154367226074,0.017806402993656434,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.03921920541304391,-0.0003695123023182978,0.01830225171925437,-0.02128646599610784
813,9.667111542075027,0.11999999999999933,1.1274968515793748,0.16360903372895097,0.20038816294682205,0.036779129217871076,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.041342161379751774,0.0017534436643895646,0.004549679825483266,-0.03503903788987894
813,9.667111542075027,0.17999999999999927,1.1972173631218093,0.16360903372895097,0.2205055399157465,0.05689650618679554,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.043544624398879184,0.003955906683516974,-0.01015845997874465,-0.04974717769410686
813,9.667111542075027,0.23999999999999921,1.2712491503214036,0.16360903372895097,0.24173314701067605,0.07812411328172508,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.04582258904564607,0.006233871330283858,-0.025809309179075424,-0.06539802689443763
813,9.667111542075027,0.29999999999999916,1.349858807576002,0.16360903372895097,0.2640235951487646,0.10041456141981364,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.04817174254896239,0.008583024833600184,-0.0423794222850723,-0.08196814000043451
813,9.667111542075027,0.3599999999999991,1.433329414560339,0.16360903372895097,0.2873165525137866,0.12370751878483566,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.05058751617827473,0.010998798462912518,-0.05983448985897433,-0.09942320757433654
813,9.667111542075027,0.41999999999999915,1.5219615556186326,0.16360903372895097,0.31153902863229355,0.14792999490334258,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.05306513619711506,0.01347641848175285,-0.0781292697737761,-0.11771798748913831
813,9.667111542075027,0.479999999999999,1.6160744021928917,0.16360903372895097,0.3366059220079334,0.1729968882789824,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.05559967347509742,0.016010955759735213,-0.09720773982759223,-0.13679645754295444
813,9.667111542075027,0.5399999999999988,1.7160068621848563,0.16360903372895097,0.3624208289405769,0.19881179521162595,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.05818609099713401,0.0185973732817718,-0.11700347869871164,-0.15659219641407385
813,9.667111542075027,0.5999999999999989,1.8221188003905069,0.16360903372895097,0.3888771033317555,0.22526806960280454,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.06081928865845687,0.021230570943094662,-0.1374402755342593,-0.1770289932496215
912,9.832890014164741,-0.6,0.5488116360940264,0.13278731510318775,0.03508611263100869,-0.09770120247217906,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.024015768159661888,-0.015572949555700322,0.09850324953533729,0.05891453181997508
912,9.832890014164741,-0.54,0.5827482523739896,0.13278731510318775,0.040837511949019634,-0.09194980315416812,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.024962431519009343,-0.014626286196352867,0.09483865472137631,0.055249937006014105
912,9.832890014164741,-0.4800000000000001,0.6187833918061408,0.13278731510318775,0.047331194299625845,-0.08545612080356191,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.025995955945492533,-0.013592761769869677,0.09065436956104711,0.0510656518456849
912,9.832890014164741,-0.42000000000000015,0.6570468198150566,0.13278731510318775,0.054627392527129004,-0.07815992257605875,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.02711906704029765,-0.012469650675064559,0.0859009027728933,0.0463121850575311
912,9.832890014164741,-0.3600000000000002,0.6976763260710309,0.13278731510318775,0.06278551599936466,-0.07000179910382309,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.02833398469148074,-0.011254733023881469,0.08052818069908718,0.04093946298372497
912,9.832890014164741,-0.30000000000000027,0.7408182206817177,0.13278731510318775,0.07186313579964476,-0.06092417930354299,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.029642385595844867,-0.009946332119517343,0.07448627592058954,0.03489755820522733
912,9.832890014164741,-0.24000000000000032,0.7866278610665531,0.13278731510318775,0.08191488793123725,-0.05087242717195051,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.031045375511180695,-0.008543342204181514,0.06772622671443107,0.02813750899906886
912,9.832890014164741,-0.18000000000000038,0.8352702114112717,0.13278731510318775,0.0929913131420349,-0.03979600196115285,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.03254347175791328,-0.007045245957448931,0.060200936903550994,0.020612219188188785
912,9.832890014164741,-0.12000000000000044,0.8869204367171571,0.13278731510318775,0.10513765601004477,-0.027649659093142986,0.7482949549720435,0.7878836726874057,0.03958871771536221,0.034136596131335684,-0.005452121584026526,0.051866141799462806,0.012277424084100597
