treatment_observation_intercept,treatment_observation_slope_on_difficulty,control_observation_probability_constant,control_missing_fraction,treatment_missing_fraction,missing_rate_asymmetry_treatment_minus_control,latent_accuracy_both_arms,control_complete_case_accuracy,treatment_complete_case_accuracy,complete_case_apparent_effect,cov_accuracy_observation,sign
0.0,1.1999999999999993,0.9706877692486436,0.02931223075135636,0.5,0.47068776924864364,0.7482949549720435,0.7482949549720435,0.681745970521072,-0.06654898445097146,-0.03327449222548573,negative
0.0,1.3999999999999995,0.9706877692486436,0.02931223075135636,0.5,0.47068776924864364,0.7482949549720435,0.7482949549720435,0.6753248366166258,-0.07297011835541767,-0.036485059177708834,negative
0.0,1.5999999999999992,0.9706877692486436,0.02931223075135636,0.5,0.47068776924864364,0.7482949549720435,0.7482949549720435,0.6699284825461673,-0.07836647242587613,-0.039183236212938066,negative
0.0,1.799999999999999,0.9706877692486436,0.02931223075135636,0.5,0.47068776924864364,0.7482949549720435,0.7482949549720435,0.6653881803500105,-0.082906774622033,-0.0414533873110165,negative
0.0,1.9999999999999991,0.9706877692486436,0.02931223075135636,0.5,0.47068776924864364,0.7482949549720435,0.7482949549720435,0.6615573178728906,-0.08673763709915283,-0.043368818549576416,negative
0.2,-2.0,0.9706877692486436,0.02931223075135636,0.46974499560780636,0.44043276485645,0.7482949549720435,0.7482949549720435,0.8307585560147382,0.08246360104269479,0.04372673713309022,positive
0.2,-1.8,0.9706877692486436,0.02931223075135636,0.4678517544927142,0.43853952374135785,0.7482949549720435,0.7482949549720435,0.8268192830228415,0.07852432805079801,0.04178658340187075,positive
0.2,-1.6,0.9706877692486436,0.02931223075135636,0.465793959299867,0.43648172854851064,0.7482949549720435,0.7482949549720435,0.8222047036708237,0.0739097486987802,0.039483034221517166,positive
0.2,-1.4000000000000001,0.9706877692486436,0.02931223075135636,0.4635751305399307,0.43426289978857435,0.7482949549720435,0.7482949549720435,0.8167883198754322,0.06849336490338875,0.036741544327181186,positive
0.2,-1.2000000000000002,0.9706877692486436,0.02931223075135636,0.4612147253067349,0.43190249455537855,0.7482949549720435,0.7482949549720435,0.8104295461181962,0.06213459114615272,0.033477202758633584,positive
0.2,-1.0000000000000002,0.9706877692486436,0.02931223075135636,0.45875883111445204,0.4294466003630957,0.7482949549720435,0.7482949549720435,0.8029833655507911,0.054688410578747626,0.029599619266134136,positive
0.2,-0.8000000000000003,0.9706877692486436,0.02931223075135636,0.4562950964650565,0.42698286571370014,0.7482949549720435,0.7482949549720435,0.794321821036749,0.04602686606470552,0.025025032773726474,positive
0.2,-0.6000000000000003,0.9706877692486436,0.02931223075135636,0.4539699589366448,0.42465772818528846,0.7482949549720435,0.7482949549720435,0.7843740934808037,0.03607913850876021,0.01970029348146879,positive
0.2,-0.40000000000000036,0.9706877692486436,0.02931223075135636,0.4519991990201002,0.42268696826874386,0.7482949549720435,0.7482949549720435,0.7731890004714013,0.02489404549935781,0.013641956873278127,positive
0.2,-0.2000000000000004,0.9706877692486436,0.02931223075135636,0.4506499322028137,0.4213377014514573,0.7482949549720435,0.7482949549720435,0.7610073109882577,0.012712356016214232,0.0069835336393692105,positive
0.2,-4.440892098500626e-16,0.9706877692486436,0.02931223075135636,0.45016600268752205,0.4208537719361657,0.7482949549720435,0.7482949549720435,0.7482949549720435,0.0,-5.551115123125783e-17,zero
0.2,0.1999999999999993,0.9706877692486436,0.02931223075135636,0.4506499322028137,0.4213377014514573,0.7482949549720435,0.7482949549720435,0.7356669448457344,-0.012628010126309097,-0.006937198219031493,negative
0.2,0.39999999999999947,0.9706877692486436,0.02931223075135636,0.4519991990201002,0.42268696826874386,0.7482949549720435,0.7482949549720435,0.7237080031907034,-0.024586951781340072,-0.013473669269828514,negative
0.2,0.5999999999999996,0.9706877692486436,0.02931223075135636,0.4539699589366448,0.42465772818528846,0.7482949549720435,0.7482949549720435,0.7128173213573937,-0.03547763361464973,-0.019371853739437894,negative
0.2,0.7999999999999994,0.9706877692486436,0.02931223075135636,0.4562950964650566,0.42698286571370025,0.7482949549720435,0.7482949549720435,0.7031730258621223,-0.04512192910992119,-0.024533014114020257,negative
0.2,0.9999999999999991,0.9706877692486436,0.02931223075135636,0.45875883111445204,0.4294466003630957,0.7482949549720435,0.7482949549720435,0.6947845421033554,-0.05351041286868807,-0.028962038408597013,negative
0.2,1.1999999999999993,0.9706877692486436,0.02931223075135636,0.4612147253067349,0.43190249455537855,0.7482949549720435,0.7482949549720435,0.687563686494072,-0.0607312684779715,-0.032721113169374316,negative
0.2,1.3999999999999995,0.9706877692486436,0.02931223075135636,0.4635751305399307,0.43426289978857435,0.7482949549720435,0.7482949549720435,0.6813793497148367,-0.06691560525720675,-0.03589519481493869,negative
0.2,1.5999999999999992,0.9706877692486436,0.02931223075135636,0.465793959299867,0.43648172854851064,0.7482949549720435,0.7482949549720435,0.6760906311362069,-0.07220432383583653,-0.0385719859577725,negative
0.2,1.799999999999999,0.9706877692486436,0.02931223075135636,0.4678517544927143,0.43853952374135796,0.7482949549720435,0.7482949549720435,0.6715639087372961,-0.07673104623474736,-0.04083229162975921,negative
0.2,1.9999999999999991,0.9706877692486436,0.02931223075135636,0.46974499560780636,0.44043276485645,0.7482949549720435,0.7482949549720435,0.6676801277183602,-0.0806148272536833,-0.04274641557947778,negative
0.4,-2.0,0.9706877692486436,0.02931223075135636,0.43967093521965817,0.4103587044683018,0.7482949549720435,0.7482949549720435,0.8264860238246627,0.07819106885261928,0.04381272848436352,positive
0.4,-1.8,0.9706877692486436,0.02931223075135636,0.43592257794212075,0.4066103471907644,0.7482949549720435,0.7482949549720435,0.8224406758542738,0.07414572088223037,0.04182392709187155,positive
0.4,-1.6,0.9706877692486436,0.02931223075135636,0.43185485216810615,0.4025426214167498,0.7482949549720435,0.7482949549720435,0.8177545048492739,0.06945954987723046,0.03946310623333593,positive
0.4,-1.4000000000000001,0.9706877692486436,0.02931223075135636,0.42747726790728113,0.3981650371559248,0.7482949549720435,0.7482949549720435,0.8123210647390688,0.06402610976702539,0.036656403289085704,positive
0.4,-1.2000000000000002,0.9706877692486436,0.02931223075135636,0.4228314124387016,0.39351918168734523,0.7482949549720435,0.7482949549720435,0.8060278133534381,0.057732858381394636,0.03332159232786602,positive
0.4,-1.0000000000000002,0.9706877692486436,0.02931223075135636,0.41801172267513376,0.3886994919237774,0.7482949549720435,0.7482949549720435,0.798767531907485,0.05047257693544149,0.029374448102804318,positive
0.4,-0.8000000000000003,0.9706877692486436,0.02931223075135636,0.4131938673609369,0.3838816366095805,0.7482949549720435,0.7482949549720435,0.790460086859907,0.04216513188786353,0.024742757975333207,positive
0.4,-0.6000000000000003,0.9706877692486436,0.02931223075135636,0.40866626269873507,0.3793540319473787,0.7482949549720435,0.7482949549720435,0.7810882511064432,0.03279329613439974,0.019391782361581733,positive
0.4,-0.40000000000000036,0.9706877692486436,0.02931223075135636,0.40484672030532587,0.3755344895539695,0.7482949549720435,0.7482949549720435,0.770745995935308,0.022451040963264557,0.013361810661846385,positive
0.4,-0.2000000000000004,0.9706877692486436,0.02931223075135636,0.40224336157740526,0.3729311308260489,0.7482949549720435,0.7482949549720435,0.7596815671977382,0.011386612225694703,0.0068064230470528675,positive
0.4,-4.440892098500626e-16,0.9706877692486436,0.02931223075135636,0.401312339887548,0.37200010913619164,0.7482949549720435,0.7482949549720435,0.7482949549720436,1.1102230246251565e-16,5.551115123125783e-17,zero
0.4,0.1999999999999993,0.9706877692486436,0.02931223075135636,0.40224336157740526,0.3729311308260489,0.7482949549720435,0.7482949549720435,0.7370575697170696,-0.011237385254973864,-0.00671722163467281,negative
0.4,0.39999999999999947,0.9706877692486436,0.02931223075135636,0.40484672030532587,0.3755344895539695,0.7482949549720435,0.7482949549720435,0.726390287215639,-0.021904667756404428,-0.013036634855846274,negative
0.4,0.5999999999999996,0.9706877692486436,0.02931223075135636,0.40866626269873496,0.3793540319473786,0.7482949549720435,0.7482949549720435,0.7165797626965326,-0.031715192275510895,-0.018754263177506114,negative
0.4,0.7999999999999994,0.9706877692486436,0.02931223075135636,0.4131938673609369,0.3838816366095805,0.7482949549720435,0.7482949549720435,0.7077645257852901,-0.040530429186753314,-0.023783504405280098,negative
0.4,0.9999999999999991,0.9706877692486436,0.02931223075135636,0.41801172267513376,0.3886994919237774,0.7482949549720435,0.7482949549720435,0.6999665165234288,-0.048328438448614675,-0.028126584638510144,negative
0.4,1.1999999999999993,0.9706877692486436,0.02931223075135636,0.4228314124387017,0.39351918168734534,0.7482949549720435,0.7482949549720435,0.6931343429223087,-0.05516061204973477,-0.03183697254576218,negative
0.4,1.3999999999999995,0.9706877692486436,0.02931223075135636,0.42747726790728124,0.3981650371559249,0.7482949549720435,0.7482949549720435,0.687179307492635,-0.06111564747940845,-0.03499009746852638,negative
0.4,1.5999999999999992,0.9706877692486436,0.02931223075135636,0.43185485216810604,0.4025426214167497,0.7482949549720435,0.7482949549720435,0.6819994436073687,-0.06629551136467471,-0.03766547310487417,negative
0.4,1.799999999999999,0.9706877692486436,0.02931223075135636,0.43592257794212075,0.4066103471907644,0.7482949549720435,0.7482949549720435,0.677493396682918,-0.07080155828912549,-0.039937560477410594,negative
0.4,1.9999999999999991,0.9706877692486436,0.02931223075135636,0.43967093521965817,0.4103587044683018,0.7482949549720435,0.7482949549720435,0.6735674202307843,-0.07472753474125915,-0.041872009654910225,negative
0.6000000000000001,-2.0,0.9706877692486436,0.02931223075135636,0.40995537392367,0.3806431431723136,0.7482949549720435,0.7482949549720435,0.8222294598204255,0.07393450484838204,0.04362465726740217,positive
0.6000000000000001,-1.8,0.9706877692486436,0.02931223075135636,0.4044268192296214,0.37511458847826507,0.7482949549720435,0.7482949549720435,0.8180833716295389,0.06978841665749547,0.041564109289633056,positive
0.6000000000000001,-1.6,0.9706877692486436,0.02931223075135636,0.39844294554230153,0.36913071479094517,0.7482949549720435,0.7482949549720435,0.8133320081947734,0.0650370532227299,0.03912349816727395,positive
0.6000000000000001,-1.4000000000000001,0.9706877692486436,0.02931223075135636,0.39202387875945144,0.3627116480080951,0.7482949549720435,0.7482949549720435,0.8078890109389608,0.05959405596691736,0.03623176299575859,positive
0.6000000000000001,-1.2000000000000002,0.9706877692486436,0.02931223075135636,0.38523822211409087,0.3559259913627345,0.7482949549720435,0.7482949549720435,0.801669756851861,0.05337480187981758,0.032812788097944856,positive
0.6000000000000001,-1.0000000000000002,0.9706877692486436,0.02931223075135636,0.3782326478541316,0.3489204171027752,0.7482949549720435,0.7482949549720435,0.7946043561566978,0.04630940118465432,0.028793673754043236,positive
0.6000000000000001,-0.8000000000000003,0.9706877692486436,0.02931223075135636,0.3712708373421153,0.34195860659075894,0.7482949549720435,0.7482949549720435,0.7866593005211949,0.03836434554915147,0.02412078285303576,positive
0.6000000000000001,-0.6000000000000003,0.9706877692486436,0.02931223075135636,0.3647737697334632,0.33546153898210684,0.7482949549720435,0.7482949549720435,0.7778682863708449,0.029573331398801472,0.018785755820883654,positive
0.6000000000000001,-0.40000000000000036,0.9706877692486436,0.02931223075135636,0.3593345800559665,0.33002234930461016,0.7482949549720435,0.7482949549720435,0.7683652549485577,0.020070299976514216,0.01285834716285622,positive
0.6000000000000001,-0.2000000000000004,0.9706877692486436,0.02931223075135636,0.3556539116697397,0.32634168091838334,0.7482949549720435,0.7482949549720435,0.7583981715455298,0.01010321657348634,0.006509968078679429,positive
0.6000000000000001,-4.440892098500626e-16,0.9706877692486436,0.02931223075135636,0.3543436937742046,0.32503146302284824,0.7482949549720435,0.7482949549720435,0.7482949549720435,0.0,0.0,zero
0.6000000000000001,0.1999999999999993,0.9706877692486436,0.02931223075135636,0.3556539116697397,0.32634168091838334,0.7482949549720435,0.7482949549720435,0.7383867597085009,-0.009908195263542585,-0.0063843068604760855,negative
0.6000000000000001,0.39999999999999947,0.9706877692486436,0.02931223075135636,0.3593345800559664,0.33002234930461005,0.7482949549720435,0.7482949549720435,0.728943919188,-0.019351035784043513,-0.01239753946693628,negative
0.6000000000000001,0.5999999999999996,0.9706877692486436,0.02931223075135636,0.3647737697334632,0.33546153898210684,0.7482949549720435,0.7482949549720435,0.7201543270215155,-0.028140627950527963,-0.01787566501034704,negative
0.6000000000000001,0.7999999999999994,0.9706877692486436,0.02931223075135636,0.3712708373421154,0.34195860659075905,0.7482949549720435,0.7482949549720435,0.7121243630085144,-0.03617059196352901,-0.022741505998069567,negative
0.6000000000000001,0.9999999999999991,0.9706877692486436,0.02931223075135636,0.37823264785413147,0.3489204171027751,0.7482949549720435,0.7482949549720435,0.704889704173239,-0.04340525079880442,-0.02698796785840002,negative
0.6000000000000001,1.1999999999999993,0.9706877692486436,0.02931223075135636,0.38523822211409087,0.3559259913627345,0.7482949549720435,0.7482949549720435,0.6984334667443137,-0.04986148822772973,-0.030652937150916437,negative
0.6000000000000001,1.3999999999999995,0.9706877692486436,0.02931223075135636,0.39202387875945144,0.3627116480080951,0.7482949549720435,0.7482949549720435,0.6927059002489383,-0.05558905472310516,-0.03379681787398209,negative
0.6000000000000001,1.5999999999999992,0.9706877692486436,0.02931223075135636,0.39844294554230164,0.3691307147909453,0.7482949549720435,0.7482949549720435,0.6876406120650282,-0.06065434290701521,-0.03648704785921131,negative
0.6000000000000001,1.799999999999999,0.9706877692486436,0.02931223075135636,0.4044268192296214,0.37511458847826507,0.7482949549720435,0.7482949549720435,0.6831657671981399,-0.06512918777390353,-0.03878919752349497,negative
0.6000000000000001,1.9999999999999991,0.9706877692486436,0.02931223075135636,0.40995537392367,0.3806431431723136,0.7482949549720435,0.7482949549720435,0.679210880022158,-0.06908407494988544,-0.04076268717163434,negative
0.8,-2.0,0.9706877692486436,0.02931223075135636,0.38076919843558454,0.3514569676842282,0.7482949549720435,0.7482949549720435,0.8180036737621913,0.06970871879014784,0.043165785812451674,positive
0.8,-1.8,0.9706877692486436,0.02931223075135636,0.3735695637386317,0.34425733298727534,0.7482949549720435,0.7482949549720435,0.8137651733343968,0.06547021836235334,0.041012537450856035,positive
0.8,-1.6,0.9706877692486436,0.02931223075135636,0.36580546492696864,0.3364932341756123,0.7482949549720435,0.7482949549720435,0.8089586737166413,0.06066371874459786,0.03847259890503141,positive
0.8,-1.4000000000000001,0.9706877692486436,0.02931223075135636,0.3575138428196011,0.3282016120682447,0.7482949549720435,0.7482949549720435,0.8035179944219452,0.0552230394499017,0.03548003840398889,positive
0.8,-1.2000000000000002,0.9706877692486436,0.02931223075135636,0.34879656501440315,0.3194843342630468,0.7482949549720435,0.7482949549720435,0.797386216928444,0.04909126195640057,0.03196839841378585,positive
0.8,-1.0000000000000002,0.9706877692486436,0.02931223075135636,0.33985690098823285,0.3105446702368765,0.7482949549720435,0.7482949549720435,0.7905298686896138,0.04223491371757038,0.027881086828011492,positive
0.8,-0.8000000000000003,0.9706877692486436,0.02931223075135636,0.33104486891353746,0.3017326381621811,0.7482949549720435,0.7482949549720435,0.7829597139519973,0.0346647589799538,0.023189168387515613,positive
0.8,-0.6000000000000003,0.9706877692486436,0.02931223075135636,0.32289893107158174,0.2935867003202254,0.7482949549720435,0.7482949549720435,0.7747554133691641,0.026460458397120634,0.01791640466502631,positive
0.8,-0.40000000000000036,0.9706877692486436,0.02931223075135636,0.3161496110341435,0.28683738028278716,0.7482949549720435,0.7482949549720435,0.7660823659202055,0.017787410948162052,0.012163927895596172,positive
0.8,-0.2000000000000004,0.9706877692486436,0.02931223075135636,0.3116260362298129,0.2823138054784565,0.7482949549720435,0.7482949549720435,0.7571781231956427,0.008883168223599247,0.0061149417209164225,positive
0.8,-4.440892098500626e-16,0.9706877692486436,0.02931223075135636,0.3100255188723875,0.28071328812103113,0.7482949549720435,0.7482949549720435,0.7482949549720433,-1.1102230246251565e-16,0.0,zero
0.8,0.1999999999999993,0.9706877692486436,0.02931223075135636,0.3116260362298129,0.2823138054784565,0.7482949549720435,0.7482949549720435,0.7396350792651536,-0.008659875706889864,-0.005961232966108954,negative
0.8,0.39999999999999947,0.9706877692486436,0.02931223075135636,0.3161496110341435,0.28683738028278716,0.7482949549720435,0.7482949549720435,0.7313382450106655,-0.01695670996137799,-0.011595852702669496,negative
0.8,0.5999999999999996,0.9706877692486436,0.02931223075135636,0.3228989310715815,0.29358670032022516,0.7482949549720435,0.7482949549720435,0.7235078583080435,-0.02478709666399992,-0.016783369646826363,negative
0.8,0.7999999999999994,0.9706877692486436,0.02931223075135636,0.33104486891353746,0.3017326381621811,0.7482949549720435,0.7482949549720435,0.7162223393158434,-0.03207261565620001,-0.021455140810578976,negative
0.8,0.9999999999999991,0.9706877692486436,0.02931223075135636,0.33985690098823285,0.3105446702368765,0.7482949549720435,0.7482949549720435,0.7095290179850413,-0.03876593698700215,-0.025591065778694466,negative
0.8,1.1999999999999993,0.9706877692486436,0.02931223075135636,0.34879656501440304,0.3194843342630467,0.7482949549720435,0.7482949549720435,0.7034412375426838,-0.04485371742935962,-0.029208894861872337,negative
0.8,1.3999999999999995,0.9706877692486436,0.02931223075135636,0.35751384281960097,0.3282016120682446,0.7482949549720435,0.7482949549720435,0.6979438672956593,-0.05035108767638419,-0.03234987683105345,negative
0.8,1.5999999999999992,0.9706877692486436,0.02931223075135636,0.36580546492696864,0.3364932341756123,0.7482949549720435,0.7482949549720435,0.6930025113337129,-0.055292443638330524,-0.0350661655862628,negative
0.8,1.799999999999999,0.9706877692486436,0.02931223075135636,0.3735695637386316,0.34425733298727523,0.7482949549720435,0.7482949549720435,0.6885721733384599,-0.05972278163358358,-0.037412168153468206,negative
0.8,1.9999999999999991,0.9706877692486436,0.02931223075135636,0.3807691984355843,0.35145696768422796,0.7482949549720435,0.7482949549720435,0.6846037386839878,-0.06369121628805563,-0.039439562914665216,negative
1.0,-2.0,0.9706877692486436,0.02931223075135636,0.35227356147413114,0.3229613307227748,0.7482949549720435,0.7482949549720435,0.8138236682796782,0.06552871330763477,0.04244468009193697,positive
1.0,-1.8,0.9706877692486436,0.02931223075135636,0.3435424336722528,0.31423020292089643,0.7482949549720435,0.7482949549720435,0.809504003850299,0.06120904887825551,0.040181143263855745,positive
1.0,-1.6,0.9706877692486436,0.02931223075135636,0.33417078464204764,0.3048585538906913,0.7482949549720435,0.7482949549720435,0.8046559236919685,0.05636096871992502,0.037526779579601766,positive
1.0,-1.4000000000000001,0.9706877692486436,0.02931223075135636,0.3242193554420235,0.29490712469066716,0.7482949549720435,0.7482949549720435,0.7992335110262875,0.05093855605424402,0.034423290243189686,positive
1.0,-1.2000000000000002,0.9706877692486436,0.02931223075135636,0.31382977909393706,0.2845175483425807,0.7482949549720435,0.7482949549720435,0.7932071575883752,0.044912202616331776,0.030817415990626262,positive
1.0,-1.0000000000000002,0.9706877692486436,0.02931223075135636,0.3032653298563164,0.27395309910496,0.7482949549720435,0.7482949549720435,0.7865783446721439,0.03828338970010048,0.02667336489468153,positive
1.0,-0.8000000000000003,0.9706877692486436,0.02931223075135636,0.29295755956024583,0.26364532880888947,0.7482949549720435,0.7482949549720435,0.7793985388173269,0.031103583845283445,0.021991553828391686,positive
1.0,-0.6000000000000003,0.9706877692486436,0.02931223075135636,0.2835412141728727,0.25422898342151634,0.7482949549720435,0.7482949549720435,0.7717863026468316,0.02349134767478811,0.016830582432521668,positive
1.0,-0.40000000000000036,0.9706877692486436,0.02931223075135636,0.2758378706782688,0.24652563992691245,0.7482949549720435,0.7482949549720435,0.7639274788856548,0.015632523913611363,0.01132048180395373,positive
1.0,-0.2000000000000004,0.9706877692486436,0.02931223075135636,0.2707342485753006,0.24142201782394423,0.7482949549720435,0.7482949549720435,0.7560382464998577,0.007743291527814278,0.005646917314532041,positive
1.0,-4.440892098500626e-16,0.9706877692486436,0.02931223075135636,0.2689414213699951,0.23962919061863874,0.7482949549720435,0.7482949549720435,0.7482949549720435,0.0,0.0,zero
1.0,0.1999999999999993,0.9706877692486436,0.02931223075135636,0.2707342485753005,0.24142201782394412,0.7482949549720435,0.7482949549720435,0.7407881299971354,-0.007506824974908066,-0.005474470356140015,negative
1.0,0.39999999999999947,0.9706877692486436,0.02931223075135636,0.2758378706782689,0.24652563992691257,0.7482949549720435,0.7482949549720435,0.7335507101209596,-0.014744244851083832,-0.01067722374660185,negative
1.0,0.5999999999999996,0.9706877692486436,0.02931223075135636,0.2835412141728726,0.25422898342151623,0.7482949549720435,0.7482949549720435,0.7266158265602692,-0.021679128411774218,-0.015532202019690078,negative
1.0,0.7999999999999994,0.9706877692486436,0.02931223075135636,0.2929575595602456,0.26364532880888925,0.7482949549720435,0.7482949549720435,0.7200359005417271,-0.0282590544303164,-0.01998035080893068,negative
1.0,0.9999999999999991,0.9706877692486436,0.02931223075135636,0.3032653298563164,0.27395309910496,0.7482949549720435,0.7482949549720435,0.7138655454336199,-0.03442940953842355,-0.023988163297995413,negative
1.0,1.1999999999999993,0.9706877692486436,0.02931223075135636,0.31382977909393706,0.2845175483425807,0.7482949549720435,0.7482949549720435,0.7081425968691653,-0.040152358102878205,-0.027551352429351306,negative
1.0,1.3999999999999995,0.9706877692486436,0.02931223075135636,0.3242193554420233,0.29490712469066693,0.7482949549720435,0.7482949549720435,0.7028815460598531,-0.04541340891219037,-0.030689502746255037,negative
1.0,1.5999999999999992,0.9706877692486436,0.02931223075135636,0.33417078464204764,0.3048585538906913,0.7482949549720435,0.7482949549720435,0.6980762201188828,-0.05021873485316064,-0.033437100823549004,negative
1.0,1.799999999999999,0.9706877692486436,0.02931223075135636,0.3435424336722527,0.3142302029208963,0.7482949549720435,0.7482949549720435,0.6937058068728725,-0.054589148099170925,-0.035835459309086715,negative
1.0,1.9999999999999991,0.9706877692486436,0.02931223075135636,0.352273561474131,0.32296133072277466,0.7482949549720435,0.7482949549720435,0.6897407779786933,-0.05855417699335019,-0.037927088524716046,negative
1.2000000000000002,-2.0,0.9706877692486436,0.02931223075135636,0.32461712447696445,0.2953048937256081,0.7482949549720435,0.7482949549720435,0.8097044704947266,0.061409515522683145,0.041474935178186234,positive
1.2000000000000002,-1.8,0.9706877692486436,0.02931223075135636,0.3145198807530998,0.2852076500017434,0.7482949549720435,0.7482949549720435,0.8053176661344099,0.05702271116236646,0.039087934847360506,positive
1.2000000000000002,-1.6,0.9706877692486436,0.02931223075135636,0.3037434207059402,0.2744311899545838,0.7482949549720435,0.7482949549720435,0.8004447978627093,0.05214984289066582,0.03630967122177764,positive
1.2000000000000002,-1.4000000000000001,0.9706877692486436,0.02931223075135636,0.29237916426882016,0.2630669335174638,0.7482949549720435,0.7482949549720435,0.7950602187531826,0.0467652637811391,0.03309207503999867,positive
1.2000000000000002,-1.2000000000000002,0.9706877692486436,0.02931223075135636,0.28061406059629856,0.2513018298449422,0.7482949549720435,0.7482949549720435,0.7891609527203135,0.040865997748270044,0.029398424179808758,positive
1.2000000000000002,-1.0000000000000002,0.9706877692486436,0.02931223075135636,0.26877241027544707,0.2394601795240907,0.7482949549720435,0.7482949549720435,0.7827813070929501,0.03448635212090667,0.025217372139762828,positive
1.2000000000000002,-0.8000000000000003,0.9706877692486436,0.02931223075135636,0.25735815956046304,0.22804592880910668,0.7482949549720435,0.7482949549720435,0.7760086402010028,0.02771368522895934,0.02058134220379637,positive
1.2000000000000002,-0.6000000000000003,0.9706877692486436,0.02931223075135636,0.24707526897278487,0.2177630382214285,0.7482949549720435,0.7482949549720435,0.7689915833659344,0.02069662839389097,0.015583003366640535,positive
1.2000000000000002,-0.40000000000000036,0.9706877692486436,0.02931223075135636,0.23878552264503194,0.20947329189367558,0.7482949549720435,0.7482949549720435,0.7619239863858974,0.013629031413853965,0.010374616024551253,positive
1.2000000000000002,-0.2000000000000004,0.9706877692486436,0.02931223075135636,0.23336451722509444,0.20405228647373808,0.7482949549720435,0.7482949549720435,0.7549905119597856,0.006695556987742157,0.005133051563744551,positive
1.2000000000000002,-4.440892098500626e-16,0.9706877692486436,0.02931223075135636,0.23147521650098235,0.202162985749626,0.7482949549720435,0.7482949549720435,0.7482949549720433,-1.1102230246251565e-16,-1.1102230246251565e-16,zero
1.2000000000000002,0.1999999999999993,0.9706877692486436,0.02931223075135636,0.23336451722509444,0.20405228647373808,0.7482949549720435,0.7482949549720435,0.7418368460412677,-0.006458108930775808,-0.0049510154579582855,negative
1.2000000000000002,0.39999999999999947,0.9706877692486436,0.02931223075135636,0.23878552264503206,0.2094732918936757,0.7482949549720435,0.7482949549720435,0.7355671554006107,-0.012727799571432774,-0.009688585298647023,negative
